nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.312;4.974;4.224;0.75;0.0;8;0.0;0.0;1.0
1500;0.266;3.9330000000000003;3.184;0.749;0.0;8;0.0;0.0;1.0
1500;0.265;3.934;3.184;0.75;0.0;8;0.0;0.0;1.0
1500;0.281;3.469;2.719;0.75;0.0;8;0.0;0.0;1.0
1500;0.265;3.483;2.734;0.749;0.0;8;0.0;0.0;1.0
1500;0.282;3.484;2.734;0.75;0.0;8;0.0;0.0;1.0
1500;0.281;3.5;2.735;0.765;0.0;8;0.0;0.0;1.0
1500;0.25;3.486;2.737;0.749;0.0;8;0.0;0.0;1.0
1500;0.343;4.481;3.716;0.765;0.0;8;0.0;0.0;1.0
1500;0.265;4.6579999999999995;3.908;0.75;0.0;8;0.0;0.0;1.0
1500;0.28;4.125;3.359;0.766;0.0;8;0.0;0.0;1.0
1500;0.283;3.938;3.188;0.75;0.0;8;0.0;0.0;1.0
1500;0.265;3.8280000000000003;3.063;0.765;0.0;8;0.0;0.0;1.0
1500;0.281;3.7030000000000003;2.938;0.765;0.0;8;0.0;0.0;1.0
1500;0.265;3.499;2.734;0.765;0.0;8;0.0;0.0;1.0
1500;0.297;3.469;2.719;0.75;0.0;8;0.0;0.0;1.0
1500;0.297;3.48;2.731;0.749;0.0;8;0.0;0.0;1.0
1500;0.296;3.472;2.722;0.75;0.0;8;0.0;0.0;1.0
1500;0.266;3.499;2.734;0.765;0.0;8;0.0;0.0;1.0
1500;0.281;3.6550000000000002;2.89;0.765;0.0;8;0.0;0.0;1.0
1500;0.281;3.67;2.921;0.749;0.0;8;0.0;0.0;1.0
1500;0.266;3.5620000000000003;2.797;0.765;0.0;8;0.0;0.0;1.0
1500;0.282;3.702;2.89;0.812;0.0;8;0.0;0.0;1.0
1500;0.298;3.525;2.766;0.759;0.0;8;0.0;0.0;1.0
1500;0.281;3.661;2.906;0.755;0.0;8;0.0;0.0;1.0
1500;0.264;3.4989999999999997;2.735;0.764;0.0;8;0.0;0.0;1.0
1500;0.282;3.475;2.726;0.749;0.0;8;0.0;0.0;1.0
1500;0.281;3.601;2.836;0.765;0.0;8;0.0;0.0;1.0
1500;0.282;3.468;2.719;0.749;0.0;8;0.0;0.0;1.0
1500;0.28;3.499;2.734;0.765;0.0;8;0.0;0.0;1.0
1500;0.266;3.499;2.75;0.749;0.0;8;0.0;0.0;1.0
1500;0.328;3.499;2.75;0.749;0.0;8;0.0;0.0;1.0
1500;0.266;3.501;2.75;0.751;0.0;8;0.0;0.0;1.0
1500;0.28;3.483;2.734;0.749;0.0;8;0.0;0.0;1.0
1500;0.297;3.483;2.734;0.749;0.0;8;0.0;0.0;1.0
1500;0.265;3.483;2.718;0.765;0.0;8;0.0;0.0;1.0
1500;0.267;3.745;2.995;0.75;0.0;8;0.0;0.0;1.0
1500;0.265;3.654;2.733;0.921;0.0;8;0.0;0.0;1.0
1500;0.281;3.477;2.719;0.758;0.0;8;0.0;0.0;1.0
1500;0.266;3.469;2.719;0.75;0.0;8;0.0;0.0;1.0
1500;0.28;3.483;2.718;0.765;0.0;8;0.0;0.0;1.0
1500;0.266;3.537;2.78;0.757;0.0;8;0.0;0.0;1.0
1500;0.265;3.4970000000000003;2.732;0.765;0.0;8;0.0;0.0;1.0
1500;0.281;3.47;2.721;0.749;0.0;8;0.0;0.0;1.0
1500;0.265;3.498;2.733;0.765;0.0;8;0.0;0.0;1.0
1500;0.28;3.798;3.048;0.75;0.0;8;0.0;0.0;1.0
1500;0.297;3.708;2.943;0.765;0.0;8;0.0;0.0;1.0
1500;0.265;3.59;2.839;0.751;0.0;8;0.0;0.0;1.0
1500;0.297;3.597;2.848;0.749;0.0;8;0.0;0.0;1.0
1500;0.202;3.736;2.986;0.75;0.0;8;0.0;0.0;1.0
1500;0.282;3.531;2.781;0.75;0.0;8;0.0;0.0;1.0
1500;0.281;3.486;2.72;0.766;0.0;8;0.0;0.0;1.0
1500;0.281;3.467;2.718;0.749;0.0;8;0.0;0.0;1.0
1500;0.296;3.606;2.859;0.747;0.0;8;0.0;0.0;1.0
1500;0.266;3.4699999999999998;2.718;0.752;0.0;8;0.0;0.0;1.0
1500;0.266;3.468;2.718;0.75;0.0;8;0.0;0.0;1.0
1500;0.265;3.452;2.703;0.749;0.0;8;0.0;0.0;1.0
1500;0.311;3.672;2.922;0.75;0.0;8;0.0;0.0;1.0
1500;0.282;3.578;2.828;0.75;0.0;8;0.0;0.0;1.0
1500;0.265;3.468;2.719;0.749;0.0;8;0.0;0.0;1.0
1500;0.281;3.468;2.719;0.749;0.0;8;0.0;0.0;1.0
1500;0.265;3.468;2.719;0.749;0.0;8;0.0;0.0;1.0
1500;0.281;3.515;2.749;0.766;0.0;8;0.0;0.0;1.0
1500;0.265;3.624;2.859;0.765;0.0;8;0.0;0.0;1.0
1500;0.281;3.548;2.797;0.751;0.0;8;0.0;0.0;1.0
1500;0.28;3.5780000000000003;2.829;0.749;0.0;8;0.0;0.0;1.0
1500;0.297;3.5460000000000003;2.797;0.749;0.0;8;0.0;0.0;1.0
1500;0.281;3.453;2.703;0.75;0.0;8;0.0;0.0;1.0
1500;0.203;3.483;2.734;0.749;0.0;8;0.0;0.0;1.0
1500;0.266;3.5460000000000003;2.797;0.749;0.0;8;0.0;0.0;1.0
1500;0.281;3.781;3.016;0.765;0.0;8;0.0;0.0;1.0
1500;0.266;3.5010000000000003;2.736;0.765;0.0;8;0.0;0.0;1.0
1500;0.297;3.484;2.719;0.765;0.0;8;0.0;0.0;1.0
1500;0.281;3.469;2.719;0.75;0.0;8;0.0;0.0;1.0
