nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.047;4.9750000000000005;4.224;0.751;0.0;5;0.0;0.0;1.0
1500;0.031;3.934;3.184;0.75;0.0;5;0.0;0.0;1.0
1500;0.047;3.9320000000000004;3.184;0.748;0.0;5;0.0;0.0;1.0
1500;0.031;3.469;2.719;0.75;0.0;5;0.0;0.0;1.0
1500;0.031;3.484;2.734;0.75;0.0;5;0.0;0.0;1.0
1500;0.031;3.49;2.734;0.756;0.0;5;0.0;0.0;1.0
1500;0.031;3.5;2.735;0.765;0.0;5;0.0;0.0;1.0
1500;0.031;3.486;2.737;0.749;0.0;5;0.0;0.0;1.0
1500;0.031;4.498;3.716;0.782;0.0;5;0.0;0.0;1.0
1500;0.047;4.657;3.908;0.749;0.0;5;0.0;0.0;1.0
1500;0.032;4.109;3.359;0.75;0.0;5;0.0;0.0;1.0
1500;0.047;3.938;3.188;0.75;0.0;5;0.0;0.0;1.0
1500;0.031;3.8120000000000003;3.063;0.749;0.0;5;0.0;0.0;1.0
1500;0.031;3.7030000000000003;2.938;0.765;0.0;5;0.0;0.0;1.0
1500;0.031;3.499;2.734;0.765;0.0;5;0.0;0.0;1.0
1500;0.031;3.468;2.719;0.749;0.0;5;0.0;0.0;1.0
1500;0.031;3.4829999999999997;2.731;0.752;0.0;5;0.0;0.0;1.0
1500;0.047;3.471;2.722;0.749;0.0;5;0.0;0.0;1.0
1500;0.031;3.483;2.734;0.749;0.0;5;0.0;0.0;1.0
1500;0.032;3.649;2.89;0.759;0.0;5;0.0;0.0;1.0
1500;0.031;3.686;2.921;0.765;0.0;5;0.0;0.0;1.0
1500;0.032;3.5620000000000003;2.797;0.765;0.0;5;0.0;0.0;1.0
1500;0.032;3.702;2.89;0.812;0.0;5;0.0;0.0;1.0
1500;0.046;3.531;2.766;0.765;0.0;5;0.0;0.0;1.0
1500;0.032;3.656;2.906;0.75;0.0;5;0.0;0.0;1.0
1500;0.046;3.484;2.735;0.749;0.0;5;0.0;0.0;1.0
1500;0.032;3.475;2.726;0.749;0.0;5;0.0;0.0;1.0
1500;0.031;3.601;2.836;0.765;0.0;5;0.0;0.0;1.0
1500;0.031;3.468;2.719;0.749;0.0;5;0.0;0.0;1.0
