nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.015;4.977;4.224;0.753;0.0;4;0.0;0.0;1.0
1500;0.016;3.934;3.184;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.934;3.184;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.469;2.719;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.483;2.734;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.483;2.734;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.502;2.735;0.767;0.0;4;0.0;0.0;1.0
1500;0.016;3.486;2.737;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;4.481;3.716;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;4.6579999999999995;3.908;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;4.108;3.359;0.749;0.0;4;0.0;0.0;1.0
1500;0.032;3.9370000000000003;3.188;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.8280000000000003;3.063;0.765;0.0;4;0.0;0.0;1.0
1500;0.015;3.704;2.938;0.766;0.0;4;0.0;0.0;1.0
1500;0.015;3.499;2.734;0.765;0.0;4;0.0;0.0;1.0
1500;0.032;3.464;2.719;0.745;0.0;4;0.0;0.0;1.0
1500;0.015;3.48;2.731;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.472;2.722;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.483;2.734;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.6550000000000002;2.89;0.765;0.0;4;0.0;0.0;1.0
1500;0.015;3.686;2.921;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.5460000000000003;2.797;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.7030000000000003;2.89;0.813;0.0;4;0.0;0.0;1.0
1500;0.016;3.515;2.766;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.6550000000000002;2.906;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.484;2.735;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.475;2.726;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.601;2.836;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.468;2.719;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.499;2.734;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.5;2.75;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.5;2.75;0.75;0.0;4;0.0;0.0;1.0
1500;0.031;3.5;2.75;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.483;2.734;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.484;2.734;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.484;2.718;0.766;0.0;4;0.0;0.0;1.0
1500;0.015;3.7600000000000002;2.995;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.483;2.733;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.469;2.719;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.469;2.719;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.467;2.718;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.5309999999999997;2.78;0.751;0.0;4;0.0;0.0;1.0
1500;0.015;3.4970000000000003;2.732;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.47;2.721;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.499;2.733;0.766;0.0;4;0.0;0.0;1.0
1500;0.015;3.798;3.048;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.696;2.943;0.753;0.0;4;0.0;0.0;1.0
1500;0.016;3.589;2.839;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.598;2.848;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.7350000000000003;2.986;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.531;2.781;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.47;2.72;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.467;2.718;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.624;2.859;0.765;0.0;4;0.0;0.0;1.0
1500;0.031;3.468;2.718;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.467;2.718;0.749;0.0;4;0.0;0.0;1.0
1500;0.031;3.452;2.703;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.6870000000000003;2.922;0.765;0.0;4;0.0;0.0;1.0
1500;0.031;3.61;2.828;0.782;0.0;4;0.0;0.0;1.0
1500;0.016;3.468;2.719;0.749;0.0;4;0.0;0.0;1.0
1500;0.031;3.468;2.719;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.468;2.719;0.749;0.0;4;0.0;0.0;1.0
1500;0.031;3.5140000000000002;2.749;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.624;2.859;0.765;0.0;4;0.0;0.0;1.0
1500;0.015;3.547;2.797;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.579;2.829;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.547;2.797;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.452;2.703;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.483;2.734;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.5460000000000003;2.797;0.749;0.0;4;0.0;0.0;1.0
1500;0.032;3.766;3.016;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.486;2.736;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.469;2.719;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.469;2.719;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;3.453;2.703;0.75;0.0;4;0.0;0.0;1.0
1500;0.015;3.561;2.796;0.765;0.0;4;0.0;0.0;1.0
1500;0.016;3.529;2.785;0.744;0.0;4;0.0;0.0;1.0
1500;0.031;3.545;2.765;0.78;0.0;4;0.0;0.0;1.0
1500;0.016;3.64;2.766;0.874;0.0;4;0.0;0.0;1.0
1500;0.031;3.9690000000000003;2.766;1.203;0.0;4;0.0;0.0;1.0
1500;0.015;3.657;2.765;0.892;0.0;4;0.0;0.0;1.0
1500;0.016;3.6100000000000003;2.765;0.845;0.0;4;0.0;0.0;1.0
1500;0.015;3.672;2.782;0.89;0.0;4;0.0;0.0;1.0
1500;0.016;3.6879999999999997;2.844;0.844;0.0;4;0.0;0.0;1.0
1500;0.015;3.657;2.86;0.797;0.0;4;0.0;0.0;1.0
1500;0.016;4.329000000000001;3.579;0.75;0.0;4;0.0;0.0;1.0
1500;0.031;4.359;3.61;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;4.047000000000001;3.297;0.75;0.0;4;0.0;0.0;1.0
1500;0.031;4.079000000000001;3.329;0.75;0.0;4;0.0;0.0;1.0
1500;0.016;4.127;3.378;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;4.2170000000000005;3.467;0.75;0.0;4;0.0;0.0;1.0
1500;0.031;4.437;3.688;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;5.047;4.281;0.766;0.0;4;0.0;0.0;1.0
1500;0.015;3.765;3.016;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.4850000000000003;2.736;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.4539999999999997;2.703;0.751;0.0;4;0.0;0.0;1.0
1500;0.016;3.452;2.703;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.468;2.719;0.749;0.0;4;0.0;0.0;1.0
1500;0.016;3.468;2.719;0.749;0.0;4;0.0;0.0;1.0
1500;0.015;3.499;2.749;0.75;0.0;4;0.0;0.0;1.0
