nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;5.056;5.021;4.224;0.797;0.0;12;0.0;0.0;1.0
1500;4.502;3.95;3.184;0.766;0.0;12;0.0;0.0;1.0
1500;4.469;3.9810000000000003;3.184;0.797;0.0;12;0.0;0.0;1.0
1500;4.581;3.516;2.719;0.797;0.0;12;0.0;0.0;1.0
1500;4.594;3.515;2.734;0.765;0.016;12;0.0;0.0;1.0
1500;4.75;3.501;2.734;0.767;0.0;12;0.0;0.0;1.0
1500;4.594;3.516;2.735;0.781;0.0;12;0.0;0.0;1.0
1500;4.474;3.503;2.737;0.766;0.0;12;0.0;0.0;1.0
1500;4.907;4.497;3.716;0.781;0.0;12;0.0;0.0;1.0
1500;5.187;4.6579999999999995;3.908;0.75;0.0;12;0.0;0.0;1.0
1500;4.595;4.125;3.359;0.766;0.0;12;0.0;0.0;1.0
1500;4.641;3.938;3.188;0.75;0.0;12;0.0;0.0;1.0
1500;4.64;3.85;3.063;0.783;0.004;12;0.0;0.0;1.0
1500;4.673;3.7270000000000003;2.938;0.774;0.015;12;0.0;0.0;1.0
1500;4.704;3.531;2.734;0.797;0.0;12;0.0;0.0;1.0
1500;4.609;3.501;2.719;0.766;0.016;12;0.0;0.0;1.0
1500;5.423;3.516;2.731;0.781;0.004;12;0.0;0.0;1.0
1500;4.657;3.483;2.722;0.761;0.0;12;0.0;0.0;1.0
1500;4.672;3.5;2.734;0.766;0.0;12;0.0;0.0;1.0
1500;4.564;3.6550000000000002;2.89;0.765;0.0;12;0.0;0.0;1.0
1500;5.791;3.687;2.921;0.766;0.0;12;0.0;0.0;1.0
1500;4.734;3.5620000000000003;2.797;0.75;0.015;12;0.0;0.0;1.0
1500;4.61;3.7030000000000003;2.89;0.813;0.0;12;0.0;0.0;1.0
1500;5.188;3.532;2.766;0.766;0.0;12;0.0;0.0;1.0
1500;4.547;3.656;2.906;0.75;0.0;12;0.0;0.0;1.0
1500;4.766;3.516;2.735;0.781;0.0;12;0.0;0.0;1.0
1500;4.548;3.586;2.726;0.86;0.0;12;0.0;0.0;1.0
1500;4.908;3.602;2.836;0.766;0.0;12;0.0;0.0;1.0
1500;4.688;3.469;2.719;0.75;0.0;12;0.0;0.0;1.0
1500;4.939;3.5;2.734;0.766;0.0;12;0.0;0.0;1.0
1500;4.609;3.5;2.75;0.75;0.0;12;0.0;0.0;1.0
