nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.0;3.729;2.718;1.011;0.0;1;0.0;0.0;1.0
1500;0.015;3.53;2.78;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.482;2.732;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.47;2.721;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.497;2.733;0.764;0.0;1;0.0;0.0;1.0
1500;0.016;3.813;3.048;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.692;2.943;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.588;2.839;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.597;2.848;0.749;0.0;1;0.0;0.0;1.0
1500;0.015;3.7350000000000003;2.986;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.531;2.781;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.474;2.72;0.754;0.0;1;0.0;0.0;1.0
1500;0.0;3.467;2.718;0.749;0.0;1;0.0;0.0;1.0
1500;0.016;3.609;2.859;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.483;2.718;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.467;2.718;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.452;2.703;0.749;0.0;1;0.0;0.0;1.0
1500;0.016;3.6870000000000003;2.922;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.577;2.828;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.468;2.719;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.468;2.719;0.749;0.0;1;0.0;0.0;1.0
1500;0.015;3.469;2.719;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.499;2.749;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.625;2.859;0.766;0.0;1;0.0;0.0;1.0
1500;0.0;3.5460000000000003;2.797;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.579;2.829;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.5460000000000003;2.797;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.455;2.703;0.752;0.0;1;0.0;0.0;1.0
1500;0.0;3.483;2.734;0.749;0.0;1;0.0;0.0;1.0
1500;0.016;3.5460000000000003;2.797;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.765;3.016;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.4850000000000003;2.736;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.469;2.719;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.468;2.719;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.468;2.703;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.545;2.796;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;3.5340000000000003;2.785;0.749;0.0;1;0.0;0.0;1.0
1500;0.016;3.5300000000000002;2.765;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.516;2.766;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.516;2.766;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.527;2.765;0.762;0.0;1;0.0;0.0;1.0
1500;0.015;3.5300000000000002;2.765;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.521;2.782;0.739;0.0;1;0.0;0.0;1.0
1500;0.0;3.594;2.844;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;3.625;2.86;0.765;0.0;1;0.0;0.0;1.0
1500;0.016;4.329000000000001;3.579;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;4.359999999999999;3.61;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;4.046;3.297;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;4.078;3.329;0.749;0.0;1;0.0;0.0;1.0
1500;0.016;4.128;3.378;0.75;0.0;1;0.0;0.0;1.0
1500;0.0;4.216;3.467;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;4.437;3.688;0.749;0.0;1;0.0;0.0;1.0
1500;0.0;5.029999999999999;4.281;0.749;0.0;1;0.0;0.0;1.0
1500;0.015;3.798;3.016;0.782;0.0;1;0.0;0.0;1.0
1500;0.0;3.5170000000000003;2.736;0.781;0.0;1;0.0;0.0;1.0
1500;0.0;3.4829999999999997;2.703;0.78;0.0;1;0.0;0.0;1.0
1500;0.0;3.4819999999999998;2.703;0.779;0.0;1;0.0;0.0;1.0
1500;0.016;3.5;2.719;0.781;0.0;1;0.0;0.0;1.0
1500;0.0;3.484;2.719;0.765;0.0;1;0.0;0.0;1.0
1500;0.0;3.531;2.749;0.782;0.0;1;0.0;0.0;1.0
