nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;54.85;5.146;4.224;0.922;0.0;15;0.0;0.0;1.0
1500;50.122;4.139;3.184;0.955;0.0;15;0.0;0.0;1.0
1500;51.051;4.1370000000000005;3.184;0.875;0.078;15;0.0;0.0;1.0
1500;51.207;3.666;2.719;0.947;0.0;15;0.0;0.0;1.0
1500;48.809;3.723;2.734;0.973;0.016;15;0.0;0.0;1.0
1500;51.702;3.6710000000000003;2.734;0.937;0.0;15;0.0;0.0;1.0
1500;49.954;3.7039999999999997;2.735;0.969;0.0;15;0.0;0.0;1.0
1500;43.546;3.685;2.737;0.948;0.0;15;0.0;0.0;1.0
1500;42.24;4.7;3.716;0.984;0.0;15;0.0;0.0;1.0
1500;46.837;4.955;3.908;1.047;0.0;15;0.0;0.0;1.0
1500;42.048;4.375;3.359;1.0;0.016;15;0.0;0.0;1.0
1500;39.691;4.251;3.188;1.016;0.047;15;0.0;0.0;1.0
1500;51.202;4.063000000000001;3.063;0.984;0.016;15;0.0;0.0;1.0
1500;50.809;3.938;2.938;0.984;0.016;15;0.0;0.0;1.0
1500;50.137;3.718;2.734;0.968;0.016;15;0.0;0.0;1.0
1500;53.272;3.782;2.719;1.0;0.063;15;0.0;0.0;1.0
1500;57.532;3.796;2.731;1.033;0.032;15;0.0;0.0;1.0
1500;48.741;3.721;2.722;0.999;0.0;15;0.0;0.0;1.0
1500;51.91;3.766;2.734;0.984;0.048;15;0.0;0.0;1.0
1500;50.975;3.906;2.89;0.953;0.063;15;0.0;0.0;1.0
1500;62.354;3.8579999999999997;2.921;0.937;0.0;15;0.0;0.0;1.0
1500;56.682;3.797;2.797;0.969;0.031;15;0.0;0.0;1.0
1500;54.667;3.9530000000000003;2.89;1.032;0.031;15;0.0;0.0;1.0
1500;57.762;3.735;2.766;0.969;0.0;15;0.0;0.0;1.0
1500;50.942;3.906;2.906;0.937;0.063;15;0.0;0.0;1.0
1500;52.313;3.737;2.735;0.971;0.031;15;0.0;0.0;1.0
1500;47.678;3.726;2.726;0.968;0.032;15;0.0;0.0;1.0
1500;56.211;3.867;2.836;1.031;0.0;15;0.0;0.0;1.0
1500;49.499;3.7489999999999997;2.719;0.968;0.062;15;0.0;0.0;1.0
1500;54.915;3.8910000000000005;2.734;1.11;0.047;15;0.0;0.0;1.0
1500;52.117;3.689;2.75;0.939;0.0;15;0.0;0.0;1.0
1500;51.608;3.781;2.75;0.984;0.047;15;0.0;0.0;1.0
1500;52.683;3.672;2.75;0.922;0.0;15;0.0;0.0;1.0
1500;52.85;3.703;2.734;0.969;0.0;15;0.0;0.0;1.0
1500;55.099;3.6870000000000003;2.734;0.937;0.016;15;0.0;0.0;1.0
1500;51.375;3.734;2.718;1.016;0.0;15;0.0;0.0;1.0
1500;51.427;3.9640000000000004;2.995;0.921;0.048;15;0.0;0.0;1.0
1500;58.119;3.733;2.733;1.0;0.0;15;0.0;0.0;1.0
1500;51.742;3.687;2.719;0.968;0.0;15;0.0;0.0;1.0
1500;52.114;3.751;2.719;0.969;0.063;15;0.0;0.0;1.0
1500;51.246;3.671;2.718;0.953;0.0;15;0.0;0.0;1.0
1500;52.293;3.764;2.78;0.938;0.046;15;0.0;0.0;1.0
1500;52.501;3.692;2.732;0.96;0.0;15;0.0;0.0;1.0
1500;52.127;3.6420000000000003;2.721;0.921;0.0;15;0.0;0.0;1.0
1500;51.927;3.702;2.733;0.969;0.0;15;0.0;0.0;1.0
1500;55.92;3.97;3.048;0.907;0.015;15;0.0;0.0;1.0
1500;56.266;3.8810000000000002;2.943;0.938;0.0;15;0.0;0.0;1.0
1500;49.68;3.7760000000000002;2.839;0.922;0.015;15;0.0;0.0;1.0
1500;52.992;3.77;2.848;0.922;0.0;15;0.0;0.0;1.0
1500;16.04;3.9240000000000004;2.986;0.922;0.016;15;0.0;0.0;1.0
1500;43.602;3.765;2.781;0.937;0.047;15;0.0;0.0;1.0
1500;43.191;3.6740000000000004;2.72;0.922;0.032;15;0.0;0.0;1.0
1500;43.274;3.702;2.718;0.984;0.0;15;0.0;0.0;1.0
1500;45.398;3.828;2.859;0.969;0.0;15;0.0;0.0;1.0
1500;47.355;3.718;2.718;0.953;0.047;15;0.0;0.0;1.0
1500;40.614;3.682;2.718;0.964;0.0;15;0.0;0.0;1.0
1500;43.526;3.6719999999999997;2.703;0.953;0.016;15;0.0;0.0;1.0
1500;42.006;3.906;2.922;0.984;0.0;15;0.0;0.0;1.0
1500;40.787;3.782;2.828;0.954;0.0;15;0.0;0.0;1.0
1500;43.289;3.6929999999999996;2.719;0.974;0.0;15;0.0;0.0;1.0
1500;42.352;3.734;2.719;1.015;0.0;15;0.0;0.0;1.0
1500;43.584;3.657;2.719;0.938;0.0;15;0.0;0.0;1.0
1500;40.841;3.78;2.749;0.969;0.062;15;0.0;0.0;1.0
1500;41.748;3.9530000000000003;2.859;1.094;0.0;15;0.0;0.0;1.0
1500;44.674;3.8600000000000003;2.797;1.016;0.047;15;0.0;0.0;1.0
1500;44.353;3.844;2.829;0.953;0.062;15;0.0;0.0;1.0
1500;44.254;3.797;2.797;0.953;0.047;15;0.0;0.0;1.0
1500;42.211;3.6719999999999997;2.703;0.969;0.0;15;0.0;0.0;1.0
1500;22.816;3.656;2.734;0.922;0.0;15;0.0;0.0;1.0
1500;43.088;3.797;2.797;0.937;0.063;15;0.0;0.0;1.0
1500;49.668;4.0;3.016;0.984;0.0;15;0.0;0.0;1.0
1500;49.966;3.6580000000000004;2.736;0.922;0.0;15;0.0;0.0;1.0
1500;54.341;3.641;2.719;0.922;0.0;15;0.0;0.0;1.0
1500;52.181;3.6719999999999997;2.719;0.953;0.0;15;0.0;0.0;1.0
1500;49.097;3.625;2.703;0.922;0.0;15;0.0;0.0;1.0
1500;49.182;3.811;2.796;0.984;0.031;15;0.0;0.0;1.0
1500;51.02;3.723;2.785;0.938;0.0;15;0.0;0.0;1.0
1500;49.576;3.7180000000000004;2.765;0.938;0.015;15;0.0;0.0;1.0
1500;49.243;3.7039999999999997;2.766;0.938;0.0;15;0.0;0.0;1.0
1500;49.723;3.8909999999999996;2.766;1.031;0.094;15;0.0;0.0;1.0
1500;49.246;3.8120000000000003;2.765;1.047;0.0;15;0.0;0.0;1.0
1500;47.5;3.8120000000000003;2.765;0.984;0.063;15;0.0;0.0;1.0
1500;42.411;3.723;2.782;0.941;0.0;15;0.0;0.0;1.0
1500;42.902;3.844;2.844;0.953;0.047;15;0.0;0.0;1.0
1500;43.366;3.86;2.86;0.984;0.016;15;0.0;0.0;1.0
1500;42.423;4.61;3.579;1.016;0.015;15;0.0;0.0;1.0
1500;42.652;4.534;3.61;0.924;0.0;15;0.0;0.0;1.0
1500;41.676;4.276;3.297;0.979;0.0;15;0.0;0.0;1.0
1500;55.595;4.298;3.329;0.938;0.031;15;0.0;0.0;1.0
1500;55.578;4.351;3.378;0.973;0.0;15;0.0;0.0;1.0
1500;52.74;4.482;3.467;0.969;0.046;15;0.0;0.0;1.0
1500;50.442;4.704;3.688;0.985;0.031;15;0.0;0.0;1.0
1500;51.569;5.247;4.281;0.966;0.0;15;0.0;0.0;1.0
1500;57.458;4.015;3.016;0.984;0.015;15;0.0;0.0;1.0
1500;50.067;3.721;2.736;0.985;0.0;15;0.0;0.0;1.0
1500;50.016;3.659;2.703;0.956;0.0;15;0.0;0.0;1.0
1500;54.526;3.702;2.703;0.984;0.015;15;0.0;0.0;1.0
1500;53.1;3.6879999999999997;2.719;0.969;0.0;15;0.0;0.0;1.0
1500;36.479;3.7039999999999997;2.719;0.985;0.0;15;0.0;0.0;1.0
1500;47.912;3.6390000000000002;2.749;0.89;0.0;15;0.0;0.0;1.0
