nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.078;3.609;2.844;0.765;0.0;6;0.0;0.0;1.0
1500;0.063;3.625;2.86;0.765;0.0;6;0.0;0.0;1.0
1500;0.094;4.329000000000001;3.579;0.75;0.0;6;0.0;0.0;1.0
1500;0.063;4.359999999999999;3.61;0.75;0.0;6;0.0;0.0;1.0
1500;0.062;4.047000000000001;3.297;0.75;0.0;6;0.0;0.0;1.0
1500;0.062;4.078;3.329;0.749;0.0;6;0.0;0.0;1.0
1500;0.079;4.127;3.378;0.749;0.0;6;0.0;0.0;1.0
1500;0.062;4.2170000000000005;3.467;0.75;0.0;6;0.0;0.0;1.0
1500;0.078;4.453;3.688;0.765;0.0;6;0.0;0.0;1.0
1500;0.078;5.029999999999999;4.281;0.749;0.0;6;0.0;0.0;1.0
1500;0.078;3.765;3.016;0.749;0.0;6;0.0;0.0;1.0
1500;0.063;3.5010000000000003;2.736;0.765;0.0;6;0.0;0.0;1.0
1500;0.062;3.468;2.703;0.765;0.0;6;0.0;0.0;1.0
1500;0.078;3.452;2.703;0.749;0.0;6;0.0;0.0;1.0
1500;0.063;3.468;2.719;0.749;0.0;6;0.0;0.0;1.0
1500;0.078;3.468;2.719;0.749;0.0;6;0.0;0.0;1.0
1500;0.063;3.499;2.749;0.75;0.0;6;0.0;0.0;1.0
