nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;1.203;4.989;4.224;0.765;0.0;10;0.0;0.0;1.0
1500;1.078;3.9330000000000003;3.184;0.749;0.0;10;0.0;0.0;1.0
1500;1.062;3.9330000000000003;3.184;0.749;0.0;10;0.0;0.0;1.0
1500;1.126;3.468;2.719;0.749;0.0;10;0.0;0.0;1.0
1500;1.078;3.484;2.734;0.75;0.0;10;0.0;0.0;1.0
1500;1.125;3.484;2.734;0.75;0.0;10;0.0;0.0;1.0
1500;1.078;3.5;2.735;0.765;0.0;10;0.0;0.0;1.0
1500;1.031;3.5020000000000002;2.737;0.765;0.0;10;0.0;0.0;1.0
1500;1.25;4.465;3.716;0.749;0.0;10;0.0;0.0;1.0
1500;1.157;4.798;3.908;0.89;0.0;10;0.0;0.0;1.0
1500;1.109;4.108;3.359;0.749;0.0;10;0.0;0.0;1.0
1500;1.095;3.938;3.188;0.75;0.0;10;0.0;0.0;1.0
1500;1.062;3.813;3.063;0.75;0.0;10;0.0;0.0;1.0
1500;1.078;3.7030000000000003;2.938;0.765;0.0;10;0.0;0.0;1.0
1500;1.094;3.499;2.734;0.765;0.0;10;0.0;0.0;1.0
1500;1.109;3.469;2.719;0.75;0.0;10;0.0;0.0;1.0
1500;1.266;3.48;2.731;0.749;0.0;10;0.0;0.0;1.0
1500;1.109;3.471;2.722;0.749;0.0;10;0.0;0.0;1.0
1500;1.11;3.484;2.734;0.75;0.0;10;0.0;0.0;1.0
1500;1.093;3.6550000000000002;2.89;0.765;0.0;10;0.0;0.0;1.0
1500;1.251;3.687;2.921;0.766;0.0;10;0.0;0.0;1.0
1500;1.109;3.5540000000000003;2.797;0.757;0.0;10;0.0;0.0;1.0
1500;1.094;3.717;2.89;0.827;0.0;10;0.0;0.0;1.0
1500;1.235;3.531;2.766;0.765;0.0;10;0.0;0.0;1.0
1500;1.078;3.654;2.906;0.748;0.0;10;0.0;0.0;1.0
1500;1.094;3.501;2.735;0.766;0.0;10;0.0;0.0;1.0
1500;1.094;3.475;2.726;0.749;0.0;10;0.0;0.0;1.0
1500;1.125;3.604;2.836;0.768;0.0;10;0.0;0.0;1.0
1500;1.109;3.469;2.719;0.75;0.0;10;0.0;0.0;1.0
1500;1.125;3.495;2.734;0.761;0.0;10;0.0;0.0;1.0
1500;1.063;3.5140000000000002;2.75;0.764;0.0;10;0.0;0.0;1.0
1500;1.219;3.499;2.75;0.749;0.0;10;0.0;0.0;1.0
1500;1.251;3.5;2.75;0.75;0.0;10;0.0;0.0;1.0
1500;1.312;3.483;2.734;0.749;0.0;10;0.0;0.0;1.0
1500;1.391;3.482;2.734;0.748;0.0;10;0.0;0.0;1.0
1500;1.172;3.483;2.718;0.765;0.0;10;0.0;0.0;1.0
1500;1.171;3.7600000000000002;2.995;0.765;0.0;10;0.0;0.0;1.0
1500;1.188;3.483;2.733;0.75;0.0;10;0.0;0.0;1.0
1500;1.109;3.4859999999999998;2.719;0.767;0.0;10;0.0;0.0;1.0
1500;1.156;3.469;2.719;0.75;0.0;10;0.0;0.0;1.0
1500;1.109;3.483;2.718;0.765;0.0;10;0.0;0.0;1.0
1500;1.188;3.5269999999999997;2.78;0.747;0.0;10;0.0;0.0;1.0
1500;1.141;3.4970000000000003;2.732;0.765;0.0;10;0.0;0.0;1.0
1500;1.187;3.473;2.721;0.752;0.0;10;0.0;0.0;1.0
1500;1.188;3.498;2.733;0.765;0.0;10;0.0;0.0;1.0
1500;1.25;3.814;3.048;0.766;0.0;10;0.0;0.0;1.0
1500;1.343;3.693;2.943;0.75;0.0;10;0.0;0.0;1.0
1500;1.204;3.604;2.839;0.765;0.0;10;0.0;0.0;1.0
1500;1.281;3.598;2.848;0.75;0.0;10;0.0;0.0;1.0
1500;0.688;3.7350000000000003;2.986;0.749;0.0;10;0.0;0.0;1.0
1500;1.187;3.5300000000000002;2.781;0.749;0.0;10;0.0;0.0;1.0
1500;1.157;3.486;2.72;0.766;0.0;10;0.0;0.0;1.0
1500;1.187;3.468;2.718;0.75;0.0;10;0.0;0.0;1.0
1500;1.218;3.608;2.859;0.749;0.0;10;0.0;0.0;1.0
1500;1.126;3.483;2.718;0.765;0.0;10;0.0;0.0;1.0
1500;1.125;3.468;2.718;0.75;0.0;10;0.0;0.0;1.0
1500;1.188;3.452;2.703;0.749;0.0;10;0.0;0.0;1.0
1500;1.312;3.734;2.922;0.812;0.0;10;0.0;0.0;1.0
1500;1.156;3.578;2.828;0.75;0.0;10;0.0;0.0;1.0
1500;1.125;3.468;2.719;0.749;0.0;10;0.0;0.0;1.0
1500;1.188;3.468;2.719;0.749;0.0;10;0.0;0.0;1.0
1500;1.125;3.471;2.719;0.752;0.0;10;0.0;0.0;1.0
1500;1.094;3.5140000000000002;2.749;0.765;0.0;10;0.0;0.0;1.0
1500;1.078;3.625;2.859;0.766;0.0;10;0.0;0.0;1.0
1500;1.172;3.5460000000000003;2.797;0.749;0.0;10;0.0;0.0;1.0
1500;1.174;3.5780000000000003;2.829;0.749;0.0;10;0.0;0.0;1.0
1500;1.36;3.5460000000000003;2.797;0.749;0.0;10;0.0;0.0;1.0
1500;1.219;3.453;2.703;0.75;0.0;10;0.0;0.0;1.0
1500;0.765;3.483;2.734;0.749;0.0;10;0.0;0.0;1.0
1500;1.093;3.5460000000000003;2.797;0.749;0.0;10;0.0;0.0;1.0
1500;1.203;3.765;3.016;0.749;0.0;10;0.0;0.0;1.0
1500;1.125;3.5020000000000002;2.736;0.766;0.0;10;0.0;0.0;1.0
1500;1.282;3.484;2.719;0.765;0.0;10;0.0;0.0;1.0
1500;1.218;3.468;2.719;0.749;0.0;10;0.0;0.0;1.0
1500;1.093;3.468;2.703;0.765;0.0;10;0.0;0.0;1.0
1500;1.234;3.5679999999999996;2.796;0.772;0.0;10;0.0;0.0;1.0
1500;1.188;3.5300000000000002;2.785;0.745;0.0;10;0.0;0.0;1.0
1500;1.156;3.561;2.765;0.796;0.0;10;0.0;0.0;1.0
1500;1.172;3.626;2.766;0.86;0.0;10;0.0;0.0;1.0
1500;1.234;3.516;2.766;0.75;0.0;10;0.0;0.0;1.0
1500;1.204;3.515;2.765;0.75;0.0;10;0.0;0.0;1.0
1500;1.125;3.529;2.765;0.764;0.0;10;0.0;0.0;1.0
1500;1.125;3.532;2.782;0.75;0.0;10;0.0;0.0;1.0
1500;1.188;3.609;2.844;0.765;0.0;10;0.0;0.0;1.0
1500;1.218;3.625;2.86;0.765;0.0;10;0.0;0.0;1.0
1500;1.266;4.344;3.579;0.765;0.0;10;0.0;0.0;1.0
1500;1.219;4.375;3.61;0.765;0.0;10;0.0;0.0;1.0
1500;1.109;4.049;3.297;0.752;0.0;10;0.0;0.0;1.0
1500;1.235;4.078;3.329;0.749;0.0;10;0.0;0.0;1.0
1500;1.094;4.143;3.378;0.749;0.016;10;0.0;0.0;1.0
1500;1.109;4.2170000000000005;3.467;0.75;0.0;10;0.0;0.0;1.0
1500;1.078;4.468;3.688;0.78;0.0;10;0.0;0.0;1.0
1500;1.172;5.045;4.281;0.764;0.0;10;0.0;0.0;1.0
1500;1.422;3.768;3.016;0.752;0.0;10;0.0;0.0;1.0
1500;1.203;3.5010000000000003;2.736;0.765;0.0;10;0.0;0.0;1.0
1500;1.188;3.468;2.703;0.765;0.0;10;0.0;0.0;1.0
1500;1.188;3.4659999999999997;2.703;0.763;0.0;10;0.0;0.0;1.0
1500;1.124;3.484;2.719;0.765;0.0;10;0.0;0.0;1.0
1500;1.111;3.469;2.719;0.75;0.0;10;0.0;0.0;1.0
1500;1.156;3.499;2.749;0.75;0.0;10;0.0;0.0;1.0
