nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.156;4.9750000000000005;4.224;0.751;0.0;7;0.0;0.0;1.0
1500;0.156;3.9330000000000003;3.184;0.749;0.0;7;0.0;0.0;1.0
1500;0.141;3.9330000000000003;3.184;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.468;2.719;0.749;0.0;7;0.0;0.0;1.0
1500;0.125;3.483;2.734;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.485;2.734;0.751;0.0;7;0.0;0.0;1.0
1500;0.141;3.484;2.735;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.486;2.737;0.749;0.0;7;0.0;0.0;1.0
1500;0.156;4.466;3.716;0.75;0.0;7;0.0;0.0;1.0
1500;0.124;4.6579999999999995;3.908;0.75;0.0;7;0.0;0.0;1.0
1500;0.156;4.109;3.359;0.75;0.0;7;0.0;0.0;1.0
1500;0.141;3.938;3.188;0.75;0.0;7;0.0;0.0;1.0
1500;0.125;3.8120000000000003;3.063;0.749;0.0;7;0.0;0.0;1.0
1500;0.126;3.7030000000000003;2.938;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.5;2.734;0.766;0.0;7;0.0;0.0;1.0
1500;0.156;3.484;2.719;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.512;2.731;0.781;0.0;7;0.0;0.0;1.0
1500;0.14;3.475;2.722;0.753;0.0;7;0.0;0.0;1.0
1500;0.14;3.499;2.734;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.6550000000000002;2.89;0.765;0.0;7;0.0;0.0;1.0
1500;0.14;3.686;2.921;0.765;0.0;7;0.0;0.0;1.0
1500;0.125;3.5620000000000003;2.797;0.765;0.0;7;0.0;0.0;1.0
1500;0.14;3.702;2.89;0.812;0.0;7;0.0;0.0;1.0
1500;0.156;3.531;2.766;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.6580000000000004;2.906;0.752;0.0;7;0.0;0.0;1.0
1500;0.124;3.484;2.735;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.475;2.726;0.749;0.0;7;0.0;0.0;1.0
1500;0.141;3.601;2.836;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.468;2.719;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.484;2.734;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.499;2.75;0.749;0.0;7;0.0;0.0;1.0
1500;0.172;3.499;2.75;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.499;2.75;0.749;0.0;7;0.0;0.0;1.0
1500;0.141;3.484;2.734;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.483;2.734;0.749;0.0;7;0.0;0.0;1.0
1500;0.14;3.483;2.718;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.744;2.995;0.749;0.0;7;0.0;0.0;1.0
1500;0.125;3.499;2.733;0.766;0.0;7;0.0;0.0;1.0
1500;0.14;3.484;2.719;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.4699999999999998;2.719;0.751;0.0;7;0.0;0.0;1.0
1500;0.14;3.467;2.718;0.749;0.0;7;0.0;0.0;1.0
1500;0.138;3.529;2.78;0.749;0.0;7;0.0;0.0;1.0
1500;0.139;3.4970000000000003;2.732;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.47;2.721;0.749;0.0;7;0.0;0.0;1.0
1500;0.125;3.498;2.733;0.765;0.0;7;0.0;0.0;1.0
1500;0.125;3.813;3.048;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.693;2.943;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.602;2.839;0.763;0.0;7;0.0;0.0;1.0
1500;0.141;3.597;2.848;0.749;0.0;7;0.0;0.0;1.0
1500;0.109;3.736;2.986;0.75;0.0;7;0.0;0.0;1.0
1500;0.141;3.531;2.781;0.75;0.0;7;0.0;0.0;1.0
1500;0.124;3.4850000000000003;2.72;0.765;0.0;7;0.0;0.0;1.0
1500;0.141;3.467;2.718;0.749;0.0;7;0.0;0.0;1.0
1500;0.156;3.608;2.859;0.749;0.0;7;0.0;0.0;1.0
1500;0.141;3.483;2.718;0.765;0.0;7;0.0;0.0;1.0
1500;0.125;3.468;2.718;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.4539999999999997;2.703;0.751;0.0;7;0.0;0.0;1.0
1500;0.156;3.6710000000000003;2.922;0.749;0.0;7;0.0;0.0;1.0
1500;0.141;3.578;2.828;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.469;2.719;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.469;2.719;0.75;0.0;7;0.0;0.0;1.0
1500;0.142;3.469;2.719;0.75;0.0;7;0.0;0.0;1.0
1500;0.143;3.499;2.749;0.75;0.0;7;0.0;0.0;1.0
1500;0.124;3.624;2.859;0.765;0.0;7;0.0;0.0;1.0
1500;0.14;3.547;2.797;0.75;0.0;7;0.0;0.0;1.0
1500;0.141;3.579;2.829;0.75;0.0;7;0.0;0.0;1.0
1500;0.14;3.5460000000000003;2.797;0.749;0.0;7;0.0;0.0;1.0
