nodes;pipe 1;pipe 2;reduction;kernel;hs_st;k;st_result;ke_result;equal
1500;0.0;4.974;4.224;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;3.9330000000000003;3.184;0.749;0.0;2;0.0;0.0;1.0
1500;0.0;3.934;3.184;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;3.485;2.719;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.485;2.734;0.751;0.0;2;0.0;0.0;1.0
1500;0.0;3.483;2.734;0.749;0.0;2;0.0;0.0;1.0
1500;0.016;3.5;2.735;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.487;2.737;0.75;0.0;2;0.0;0.0;1.0
1500;0.016;4.465;3.716;0.749;0.0;2;0.0;0.0;1.0
1500;0.0;4.664;3.908;0.756;0.0;2;0.0;0.0;1.0
1500;0.0;4.109;3.359;0.75;0.0;2;0.0;0.0;1.0
1500;0.015;3.9370000000000003;3.188;0.749;0.0;2;0.0;0.0;1.0
1500;0.0;3.8120000000000003;3.063;0.749;0.0;2;0.0;0.0;1.0
1500;0.016;3.704;2.938;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.499;2.734;0.765;0.0;2;0.0;0.0;1.0
1500;0.015;3.469;2.719;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;3.481;2.731;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;3.472;2.722;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;3.484;2.734;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;3.6550000000000002;2.89;0.765;0.0;2;0.0;0.0;1.0
1500;0.016;3.686;2.921;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.5620000000000003;2.797;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.702;2.89;0.812;0.0;2;0.0;0.0;1.0
1500;0.015;3.531;2.766;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.656;2.906;0.75;0.0;2;0.0;0.0;1.0
1500;0.016;3.6399999999999997;2.735;0.905;0.0;2;0.0;0.0;1.0
1500;0.0;4.058;2.726;1.332;0.0;2;0.0;0.0;1.0
1500;0.0;3.771;2.836;0.935;0.0;2;0.0;0.0;1.0
1500;0.0;3.687;2.719;0.968;0.0;2;0.0;0.0;1.0
1500;0.0;3.693;2.734;0.959;0.0;2;0.0;0.0;1.0
1500;0.0;3.515;2.75;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.531;2.75;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.5;2.75;0.75;0.0;2;0.0;0.0;1.0
1500;0.016;3.499;2.734;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.499;2.734;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.499;2.718;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.7920000000000003;2.995;0.797;0.0;2;0.0;0.0;1.0
1500;0.0;3.5300000000000002;2.733;0.797;0.0;2;0.0;0.0;1.0
1500;0.016;3.4979999999999998;2.719;0.779;0.0;2;0.0;0.0;1.0
1500;0.0;3.5149999999999997;2.719;0.796;0.0;2;0.0;0.0;1.0
1500;0.0;3.484;2.718;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.562;2.78;0.782;0.0;2;0.0;0.0;1.0
1500;0.0;3.5;2.732;0.768;0.0;2;0.0;0.0;1.0
1500;0.015;3.487;2.721;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.5140000000000002;2.733;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.829;3.048;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.724;2.943;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.604;2.839;0.765;0.0;2;0.0;0.0;1.0
1500;0.016;3.629;2.848;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.766;2.986;0.78;0.0;2;0.0;0.0;1.0
1500;0.0;3.5620000000000003;2.781;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.5010000000000003;2.72;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.499;2.718;0.781;0.0;2;0.0;0.0;1.0
1500;0.016;3.625;2.859;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.484;2.718;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.515;2.718;0.797;0.0;2;0.0;0.0;1.0
1500;0.0;3.469;2.703;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.688;2.922;0.766;0.0;2;0.0;0.0;1.0
1500;0.016;3.609;2.828;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.485;2.719;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.5309999999999997;2.719;0.812;0.0;2;0.0;0.0;1.0
1500;0.0;3.641;2.719;0.922;0.0;2;0.0;0.0;1.0
1500;0.0;3.6870000000000003;2.749;0.938;0.0;2;0.0;0.0;1.0
1500;0.015;3.827;2.859;0.968;0.0;2;0.0;0.0;1.0
1500;0.0;3.6420000000000003;2.797;0.845;0.0;2;0.0;0.0;1.0
1500;0.0;3.6260000000000003;2.829;0.797;0.0;2;0.0;0.0;1.0
1500;0.0;3.6870000000000003;2.797;0.89;0.0;2;0.0;0.0;1.0
1500;0.0;3.625;2.703;0.922;0.0;2;0.0;0.0;1.0
1500;0.0;3.654;2.734;0.92;0.0;2;0.0;0.0;1.0
1500;0.0;3.734;2.797;0.937;0.0;2;0.0;0.0;1.0
1500;0.0;3.906;3.016;0.89;0.0;2;0.0;0.0;1.0
1500;0.0;3.6580000000000004;2.736;0.922;0.0;2;0.0;0.0;1.0
1500;0.0;3.657;2.719;0.938;0.0;2;0.0;0.0;1.0
1500;0.0;3.6559999999999997;2.719;0.937;0.0;2;0.0;0.0;1.0
1500;0.016;3.485;2.703;0.782;0.0;2;0.0;0.0;1.0
1500;0.0;3.562;2.796;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.5500000000000003;2.785;0.765;0.0;2;0.0;0.0;1.0
1500;0.015;3.561;2.765;0.796;0.0;2;0.0;0.0;1.0
1500;0.0;3.531;2.766;0.765;0.0;2;0.0;0.0;1.0
1500;0.016;3.531;2.766;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.515;2.765;0.75;0.0;2;0.0;0.0;1.0
1500;0.016;3.5300000000000002;2.765;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.547;2.782;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;3.5949999999999998;2.844;0.751;0.0;2;0.0;0.0;1.0
1500;0.015;3.6079999999999997;2.86;0.748;0.0;2;0.0;0.0;1.0
1500;0.0;4.328;3.579;0.749;0.0;2;0.0;0.0;1.0
1500;0.016;4.375;3.61;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;4.046;3.297;0.749;0.0;2;0.0;0.0;1.0
1500;0.0;4.079000000000001;3.329;0.75;0.0;2;0.0;0.0;1.0
1500;0.0;4.144;3.378;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;4.232;3.467;0.765;0.0;2;0.0;0.0;1.0
1500;0.016;4.453;3.688;0.765;0.0;2;0.0;0.0;1.0
1500;0.0;5.047;4.281;0.766;0.0;2;0.0;0.0;1.0
1500;0.0;3.797;3.016;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.5170000000000003;2.736;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.484;2.703;0.781;0.0;2;0.0;0.0;1.0
1500;0.015;3.484;2.703;0.781;0.0;2;0.0;0.0;1.0
1500;0.0;3.4989999999999997;2.719;0.78;0.0;2;0.0;0.0;1.0
1500;0.0;3.501;2.719;0.782;0.0;2;0.0;0.0;1.0
1500;0.0;3.529;2.749;0.78;0.0;2;0.0;0.0;1.0
