nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
1800;10.931;4.359;4.0;0.359;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4245.0
1800;12.121;5.047;4.656;0.391;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4250.0
1800;23.909;4.593999999999999;4.172;0.422;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4294.0
1800;17.266;3.5;3.047;0.453;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4333.0
1800;16.064;3.5789999999999997;3.142;0.437;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4225.0
1800;12.645;3.6559999999999997;3.219;0.437;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4292.0
1800;16.596;3.563;3.141;0.422;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;1800.0;4228.0
2000;8.719;5.896;5.38;0.516;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4741.0
2000;21.769;6.486;5.97;0.516;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4655.0
2000;7.453;4.328;3.797;0.531;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4761.0
2000;22.024;4.5;3.969;0.531;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4780.0
2000;19.333;4.579;4.016;0.563;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4811.0
2000;15.735;5.25;4.719;0.531;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4811.0
2000;14.77;6.641;6.063;0.578;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4887.0
2000;24.16;5.159000000000001;4.597;0.562;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4826.0
2000;19.081;4.454;3.923;0.531;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4775.0
2000;4.878;4.548;4.001;0.547;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2000.0;4831.0
2200;19.114;5.643;5.002;0.641;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5267.0
2200;14.079;7.578;6.953;0.625;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5268.0
2200;24.627;6.047;5.422;0.625;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5222.0
2200;18.634;5.48;4.875;0.605;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5266.0
2200;12.282;5.484;4.828;0.656;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5257.0
2200;13.496;7.111000000000001;6.408;0.703;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5344.0
2200;19.928;7.095;6.454;0.641;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5200.0
2200;28.159;5.501;4.844;0.657;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5274.0
2200;14.888;5.391;4.767;0.624;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5133.0
2200;16.564;6.0;5.344;0.656;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2200.0;5285.0
2400;27.816;9.33;8.549;0.781;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5805.0
2400;33.301;6.438000000000001;5.61;0.828;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5876.0
2400;22.505;6.802;6.05;0.752;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5704.0
2400;23.972;7.6450000000000005;6.926;0.719;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5683.0
2400;16.908;8.359;7.624;0.735;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5742.0
2400;12.594;6.418;5.636;0.782;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5839.0
2400;22.987;6.751;6.017;0.734;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5810.0
2400;29.081;8.016;7.266;0.75;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5772.0
2400;21.785;8.469;7.704;0.765;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5698.0
2400;17.549;6.535;5.705;0.83;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2400.0;5830.0
2600;14.144;8.893;7.971;0.922;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6234.0
2600;20.414;9.501;8.642;0.859;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6178.0
2600;21.348;7.688000000000001;6.751;0.937;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6207.0
2600;9.096;7.944;7.037;0.907;0.0;12;1.0;1.0;1.0;11.0;11.0;-1;2.0;2600.0;6200.0
2600;20.863;10.832;9.878;0.954;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6338.0
2600;21.175;7.359;6.453;0.906;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6206.0
2600;24.176;8.251000000000001;7.36;0.891;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6179.0
2600;27.13;10.094000000000001;9.172;0.922;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6273.0
2600;16.998;7.345;6.486;0.859;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6170.0
2600;20.925;7.689;6.751;0.938;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2600.0;6289.0
2800;22.049;12.126;11.049;1.077;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6659.0
2800;20.556;8.642;7.594;1.048;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6603.0
2800;22.144;9.396;8.349;1.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6648.0
2800;25.254;11.27;10.254;1.016;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6555.0
2800;12.594;9.188;7.767;1.421;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6705.0
2800;21.118;10.313;9.25;1.063;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6724.0
2800;14.36;10.376000000000001;9.361;1.015;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6654.0
2800;19.971;9.051;7.989;1.062;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6777.0
2800;10.721;11.094000000000001;10.047;1.047;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6639.0
2800;18.629;9.69;8.658;1.032;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;2800.0;6703.0
3000;22.331;10.392999999999999;9.206;1.187;0.0;12;1.0;1.0;1.0;12.0;12.0;-1;2.0;3000.0;7290.0
