nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout;
200;-1;0.125;0.078;0.047;0.0;31;-1;0;-1;55;80;2;1.975;200;382;-1;0;
200;-1;0.078;0.047;0.031;0.0;31;-1;0;-1;49;61;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;32;-1;0;-1;94;151;2;1.975;200;381;-1;0;
200;-1;0.14;0.093;0.047;0.0;32;-1;0;-1;62;92;2;1.975;200;388;-1;0;
200;-1;0.125;0.063;0.062;0.0;32;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.11;0.063;0.047;0.0;32;-1;0;-1;84;119;2;1.98;200;372;-1;0;
200;-1;0.125;0.062;0.063;0.0;32;-1;0;-1;58;85;2;1.97;200;391;-1;0;
200;-1;0.093;0.047;0.046;0.0;32;-1;0;-1;60;89;2;1.975;200;384;-1;0;
200;-1;0.094;0.062;0.032;0.0;32;-1;0;-1;37;51;2;1.975;200;359;-1;0;
200;-1;0.125;0.078;0.047;0.0;32;-1;0;-1;63;98;2;1.975;200;383;-1;0;
200;-1;0.124;0.078;0.046;0.0;32;-1;0;-1;55;80;2;1.975;200;382;-1;0;
200;-1;0.094;0.047;0.047;0.0;32;-1;0;-1;46;58;2;1.975;200;357;-1;0;
200;-1;0.28200000000000003;0.219;0.063;0.0;33;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.155;0.093;0.062;0.0;33;-1;0;-1;62;92;2;1.975;200;388;-1;0;
200;-1;0.11;0.063;0.047;0.0;33;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.126;0.063;0.063;0.0;33;-1;0;-1;80;115;2;1.98;200;372;-1;0;
200;-1;0.108;0.062;0.046;0.0;33;-1;0;-1;58;85;2;1.97;200;391;-1;0;
200;-1;0.126;0.047;0.079;0.0;33;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.108;0.062;0.046;0.0;33;-1;0;-1;67;88;2;1.975;200;359;-1;0;
200;-1;0.125;0.078;0.047;0.0;33;-1;0;-1;60;95;2;1.975;200;383;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;33;-1;0;-1;83;124;2;1.975;200;382;-1;0;
200;-1;0.078;0.047;0.031;0.0;33;-1;0;-1;46;58;2;1.975;200;357;-1;0;
200;-1;0.298;0.219;0.079;0.0;34;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;34;-1;0;-1;95;141;2;1.975;200;388;-1;0;
200;-1;0.11;0.063;0.047;0.0;34;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.125;0.063;0.062;0.0;34;-1;0;-1;80;115;2;1.98;200;372;-1;0;
200;-1;0.124;0.062;0.062;0.0;34;-1;0;-1;57;84;2;1.97;200;391;-1;0;
200;-1;0.11;0.047;0.063;0.0;34;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.109;0.062;0.047;0.0;34;-1;0;-1;52;73;2;1.975;200;359;-1;0;
200;-1;0.125;0.078;0.047;0.0;34;-1;0;-1;60;95;2;1.975;200;383;-1;0;
200;-1;0.156;0.078;0.078;0.0;34;-1;0;-1;74;115;2;1.975;200;382;-1;0;
200;-1;0.078;0.047;0.031;0.0;34;-1;0;-1;46;58;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;35;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;35;-1;0;-1;95;141;2;1.975;200;388;-1;0;
200;-1;0.126;0.063;0.063;0.0;35;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.125;0.063;0.062;0.0;35;-1;0;-1;80;115;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;35;-1;0;-1;77;120;2;1.97;200;391;-1;0;
200;-1;0.125;0.047;0.078;0.0;35;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.125;0.062;0.063;0.0;35;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.125;0.078;0.047;0.0;35;-1;0;-1;60;95;2;1.975;200;383;-1;0;
200;-1;0.156;0.078;0.078;0.0;35;-1;0;-1;74;115;2;1.975;200;382;-1;0;
200;-1;0.078;0.047;0.031;0.0;35;-1;0;-1;46;58;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;36;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;36;-1;0;-1;89;135;2;1.975;200;388;-1;0;
200;-1;0.126;0.063;0.063;0.0;36;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.125;0.063;0.062;0.0;36;-1;0;-1;80;115;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;36;-1;0;-1;77;120;2;1.97;200;391;-1;0;
200;-1;0.11;0.047;0.063;0.0;36;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.124;0.062;0.062;0.0;36;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.156;0.078;0.078;0.0;36;-1;0;-1;79;126;2;1.975;200;383;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;36;-1;0;-1;74;115;2;1.975;200;382;-1;0;
200;-1;0.093;0.047;0.046;0.0;36;-1;0;-1;46;58;2;1.975;200;357;-1;0;
200;-1;0.298;0.219;0.079;0.0;37;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;37;-1;0;-1;89;135;2;1.975;200;388;-1;0;
200;-1;0.11;0.063;0.047;0.0;37;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;37;-1;0;-1;78;113;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;37;-1;0;-1;77;120;2;1.97;200;391;-1;0;
200;-1;0.11;0.047;0.063;0.0;37;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.14;0.062;0.078;0.0;37;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.156;0.078;0.078;0.0;37;-1;0;-1;79;126;2;1.975;200;383;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;37;-1;0;-1;74;115;2;1.975;200;382;-1;0;
200;-1;0.093;0.047;0.031;0.015;37;-1;0;-1;46;58;2;1.975;200;357;-1;0;
200;-1;0.28200000000000003;0.219;0.063;0.0;38;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;38;-1;0;-1;89;135;2;1.975;200;388;-1;0;
200;-1;0.11;0.063;0.047;0.0;38;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;38;-1;0;-1;78;113;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;38;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.112;0.047;0.065;0.0;38;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.124;0.062;0.062;0.0;38;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.156;0.078;0.078;0.0;38;-1;0;-1;79;126;2;1.975;200;383;-1;0;
200;-1;0.156;0.078;0.078;0.0;38;-1;0;-1;74;115;2;1.975;200;382;-1;0;
200;-1;0.094;0.047;0.047;0.0;38;-1;0;-1;72;97;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;39;-1;0;-1;92;149;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;39;-1;0;-1;89;135;2;1.975;200;388;-1;0;
200;-1;0.126;0.063;0.063;0.0;39;-1;0;-1;60;87;2;1.98;200;387;-1;0;
200;-1;0.125;0.063;0.062;0.0;39;-1;0;-1;77;112;2;1.98;200;372;-1;0;
200;-1;0.125;0.062;0.063;0.0;39;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.11;0.047;0.063;0.0;39;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.124;0.062;0.062;0.0;39;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.157;0.078;0.079;0.0;39;-1;0;-1;79;126;2;1.975;200;383;-1;0;
200;-1;0.14;0.078;0.062;0.0;39;-1;0;-1;74;115;2;1.975;200;382;-1;0;
200;-1;0.11;0.047;0.063;0.0;39;-1;0;-1;72;97;2;1.975;200;357;-1;0;
200;-1;0.313;0.219;0.094;0.0;40;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.16899999999999998;0.093;0.076;0.0;40;-1;0;-1;89;135;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;40;-1;0;-1;83;131;2;1.98;200;387;-1;0;
200;-1;0.125;0.063;0.062;0.0;40;-1;0;-1;77;112;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;40;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.11;0.047;0.063;0.0;40;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.124;0.062;0.062;0.0;40;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.156;0.078;0.078;0.0;40;-1;0;-1;79;126;2;1.975;200;383;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;40;-1;0;-1;72;113;2;1.975;200;382;-1;0;
200;-1;0.109;0.047;0.062;0.0;40;-1;0;-1;72;97;2;1.975;200;357;-1;0;
200;-1;0.313;0.219;0.094;0.0;41;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;41;-1;0;-1;117;192;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;41;-1;0;-1;83;131;2;1.98;200;387;-1;0;
200;-1;0.125;0.063;0.062;0.0;41;-1;0;-1;77;112;2;1.98;200;372;-1;0;
200;-1;0.14100000000000001;0.062;0.079;0.0;41;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.125;0.047;0.078;0.0;41;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.124;0.062;0.062;0.0;41;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;41;-1;0;-1;79;126;2;1.975;200;383;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;41;-1;0;-1;72;113;2;1.975;200;382;-1;0;
200;-1;0.109;0.047;0.047;0.015;41;-1;0;-1;72;97;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;42;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;42;-1;0;-1;117;192;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;42;-1;0;-1;83;131;2;1.98;200;387;-1;0;
200;-1;0.157;0.063;0.094;0.0;42;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.062;0.016;42;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.109;0.047;0.062;0.0;42;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.125;0.062;0.063;0.0;42;-1;0;-1;72;107;2;1.975;200;359;-1;0;
200;-1;0.157;0.078;0.079;0.0;42;-1;0;-1;76;123;2;1.975;200;383;-1;0;
200;-1;0.14;0.078;0.062;0.0;42;-1;0;-1;72;113;2;1.975;200;382;-1;0;
200;-1;0.11;0.047;0.063;0.0;42;-1;0;-1;68;93;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;43;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;43;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;43;-1;0;-1;83;131;2;1.98;200;387;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;43;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;43;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.11;0.047;0.063;0.0;43;-1;0;-1;88;137;2;1.975;200;384;-1;0;
200;-1;0.124;0.062;0.062;0.0;43;-1;0;-1;68;103;2;1.975;200;359;-1;0;
200;-1;0.156;0.078;0.078;0.0;43;-1;0;-1;76;123;2;1.975;200;383;-1;0;
200;-1;0.14100000000000001;0.078;0.063;0.0;43;-1;0;-1;72;113;2;1.975;200;382;-1;0;
200;-1;0.094;0.047;0.047;0.0;43;-1;0;-1;68;93;2;1.975;200;357;-1;0;
200;-1;0.313;0.219;0.094;0.0;44;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.19;0.093;0.097;0.0;44;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;44;-1;0;-1;79;127;2;1.98;200;387;-1;0;
200;-1;0.157;0.063;0.094;0.0;44;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.14;0.062;0.078;0.0;44;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;44;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.156;0.062;0.094;0.0;44;-1;0;-1;101;159;2;1.975;200;359;-1;0;
200;-1;0.14;0.078;0.062;0.0;44;-1;0;-1;76;123;2;1.975;200;383;-1;0;
200;-1;0.172;0.078;0.094;0.0;44;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.109;0.047;0.062;0.0;44;-1;0;-1;68;93;2;1.975;200;357;-1;0;
200;-1;0.313;0.219;0.094;0.0;45;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;45;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;45;-1;0;-1;79;127;2;1.98;200;387;-1;0;
200;-1;0.157;0.063;0.094;0.0;45;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.124;0.062;0.062;0.0;45;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;45;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.156;0.062;0.094;0.0;45;-1;0;-1;101;159;2;1.975;200;359;-1;0;
200;-1;0.14;0.078;0.062;0.0;45;-1;0;-1;74;121;2;1.975;200;383;-1;0;
200;-1;0.172;0.078;0.094;0.0;45;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.109;0.047;0.062;0.0;45;-1;0;-1;68;93;2;1.975;200;357;-1;0;
200;-1;0.313;0.219;0.094;0.0;46;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.202;0.093;0.109;0.0;46;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.173;0.063;0.11;0.0;46;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.172;0.063;0.109;0.0;46;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.172;0.062;0.11;0.0;46;-1;0;-1;76;119;2;1.97;200;391;-1;0;
200;-1;0.172;0.047;0.125;0.0;46;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.187;0.062;0.125;0.0;46;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.187;0.078;0.109;0.0;46;-1;0;-1;74;121;2;1.975;200;383;-1;0;
200;-1;0.203;0.078;0.125;0.0;46;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.125;0.047;0.078;0.0;46;-1;0;-1;67;92;2;1.975;200;357;-1;0;
200;-1;0.36;0.219;0.141;0.0;47;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.218;0.093;0.125;0.0;47;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.189;0.063;0.126;0.0;47;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.188;0.063;0.125;0.0;47;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;47;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;47;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.187;0.062;0.125;0.0;47;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.21899999999999997;0.078;0.141;0.0;47;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.172;0.078;0.094;0.0;47;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.125;0.047;0.078;0.0;47;-1;0;-1;66;91;2;1.975;200;357;-1;0;
200;-1;0.344;0.219;0.125;0.0;48;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.202;0.093;0.109;0.0;48;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;48;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.157;0.063;0.094;0.0;48;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;48;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;48;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.172;0.062;0.11;0.0;48;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.187;0.078;0.109;0.0;48;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.187;0.078;0.109;0.0;48;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.11;0.047;0.063;0.0;48;-1;0;-1;66;91;2;1.975;200;357;-1;0;
200;-1;0.329;0.219;0.11;0.0;49;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.218;0.093;0.125;0.0;49;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;49;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.156;0.063;0.093;0.0;49;-1;0;-1;98;160;2;1.98;200;372;-1;0;
200;-1;0.156;0.062;0.094;0.0;49;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.157;0.047;0.11;0.0;49;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;49;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.203;0.078;0.125;0.0;49;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.189;0.078;0.111;0.0;49;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.156;0.047;0.109;0.0;49;-1;0;-1;101;153;2;1.975;200;357;-1;0;
200;-1;0.328;0.219;0.109;0.0;50;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.218;0.093;0.125;0.0;50;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.173;0.063;0.11;0.0;50;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.172;0.063;0.109;0.0;50;-1;0;-1;95;157;2;1.98;200;372;-1;0;
200;-1;0.156;0.062;0.094;0.0;50;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.157;0.047;0.11;0.0;50;-1;0;-1;114;192;2;1.975;200;384;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;50;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.187;0.078;0.109;0.0;50;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.172;0.078;0.094;0.0;50;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.157;0.047;0.11;0.0;50;-1;0;-1;101;153;2;1.975;200;357;-1;0;
200;-1;0.344;0.219;0.125;0.0;51;-1;0;-1;115;197;2;1.975;200;381;-1;0;
200;-1;0.202;0.093;0.109;0.0;51;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;51;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.172;0.063;0.109;0.0;51;-1;0;-1;95;157;2;1.98;200;372;-1;0;
200;-1;0.172;0.062;0.11;0.0;51;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;51;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;51;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.188;0.078;0.11;0.0;51;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.187;0.078;0.109;0.0;51;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.157;0.047;0.11;0.0;51;-1;0;-1;101;153;2;1.975;200;357;-1;0;
200;-1;0.328;0.219;0.109;0.0;52;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.218;0.093;0.125;0.0;52;-1;0;-1;116;191;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;52;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.172;0.063;0.109;0.0;52;-1;0;-1;95;157;2;1.98;200;372;-1;0;
200;-1;0.172;0.062;0.11;0.0;52;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;52;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.172;0.062;0.11;0.0;52;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.187;0.078;0.109;0.0;52;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.187;0.078;0.109;0.0;52;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;52;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.328;0.219;0.109;0.0;53;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;53;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;53;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.172;0.063;0.109;0.0;53;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.172;0.062;0.11;0.0;53;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;53;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.172;0.062;0.11;0.0;53;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.187;0.078;0.109;0.0;53;-1;0;-1;111;188;2;1.975;200;383;-1;0;
200;-1;0.203;0.078;0.125;0.0;53;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.156;0.047;0.109;0.0;53;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.329;0.219;0.11;0.0;54;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.186;0.093;0.093;0.0;54;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;54;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.174;0.063;0.111;0.0;54;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;54;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;54;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.187;0.062;0.125;0.0;54;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.17099999999999999;0.078;0.093;0.0;54;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.188;0.078;0.11;0.0;54;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.14;0.047;0.093;0.0;54;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.344;0.219;0.125;0.0;55;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;55;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.188;0.063;0.125;0.0;55;-1;0;-1;119;199;2;1.98;200;387;-1;0;
200;-1;0.173;0.063;0.11;0.0;55;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.17099999999999999;0.062;0.109;0.0;55;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;55;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.172;0.062;0.11;0.0;55;-1;0;-1;100;158;2;1.975;200;359;-1;0;
200;-1;0.187;0.078;0.109;0.0;55;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.172;0.078;0.094;0.0;55;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.15600000000000003;0.047;0.094;0.015;55;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.313;0.219;0.094;0.0;56;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.187;0.093;0.094;0.0;56;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.156;0.063;0.093;0.0;56;-1;0;-1;165;293;2;1.98;200;387;-1;0;
200;-1;0.173;0.063;0.11;0.0;56;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.156;0.062;0.094;0.0;56;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.156;0.047;0.109;0.0;56;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.172;0.062;0.11;0.0;56;-1;0;-1;147;250;2;1.975;200;359;-1;0;
200;-1;0.17099999999999999;0.078;0.093;0.0;56;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.203;0.078;0.125;0.0;56;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.172;0.047;0.125;0.0;56;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.329;0.219;0.11;0.0;57;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.186;0.093;0.093;0.0;57;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.126;0.063;0.063;0.0;57;-1;0;-1;165;293;2;1.98;200;387;-1;0;
200;-1;0.14100000000000001;0.063;0.078;0.0;57;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.155;0.062;0.093;0.0;57;-1;0;-1;119;196;2;1.97;200;391;-1;0;
200;-1;0.14100000000000001;0.047;0.094;0.0;57;-1;0;-1;154;274;2;1.975;200;384;-1;0;
200;-1;0.14;0.062;0.078;0.0;57;-1;0;-1;147;250;2;1.975;200;359;-1;0;
200;-1;0.156;0.078;0.078;0.0;57;-1;0;-1;160;281;2;1.975;200;383;-1;0;
200;-1;0.157;0.078;0.079;0.0;57;-1;0;-1;109;178;2;1.975;200;382;-1;0;
200;-1;0.14;0.047;0.093;0.0;57;-1;0;-1;150;245;2;1.975;200;357;-1;0;
200;-1;0.297;0.219;0.078;0.0;58;-1;0;-1;158;281;2;1.975;200;381;-1;0;
200;-1;0.17099999999999999;0.093;0.078;0.0;58;-1;0;-1;160;282;2;1.975;200;388;-1;0;
200;-1;0.14200000000000002;0.063;0.079;0.0;58;-1;0;-1;165;293;2;1.98;200;387;-1;0;
200;-1;0.156;0.063;0.093;0.0;58;-1;0;-1;94;156;2;1.98;200;372;-1;0;
200;-1;0.14100000000000001;0.062;0.079;0.0;58;-1;0;-1;160;284;2;1.97;200;391;-1;0;
200;-1;0.14;0.047;0.093;0.0;58;-1;0;-1;154;274;2;1.975;200;384;-1;0;
