nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout
198;-1;0.259;0.224;0.035;0.0;40;-1;0.0;-1;33.0;29.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.257;0.224;0.032;0.001;41;-1;0.0;-1;33.0;29.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.259;0.224;0.034;0.001;42;-1;0.0;-1;31.0;27.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.26;0.224;0.035;0.001;43;-1;0.0;-1;31.0;27.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.259;0.224;0.034;0.001;44;-1;0.0;-1;30.0;26.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.258;0.224;0.033;0.001;45;-1;0.0;-1;29.0;25.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.262;0.224;0.036;0.002;46;-1;0.0;-1;29.0;25.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.268;0.224;0.043;0.001;47;-1;0.0;-1;59.0;71.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.271;0.224;0.046;0.001;48;-1;0.0;-1;59.0;71.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.269;0.224;0.044;0.001;49;-1;0.0;-1;59.0;71.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.268;0.224;0.043;0.001;50;-1;0.0;-1;59.0;71.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.267;0.224;0.043;0.0;51;-1;0.0;-1;59.0;71.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.269;0.224;0.044;0.001;52;-1;0.0;-1;59.0;71.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.276;0.224;0.051;0.001;53;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.277;0.224;0.051;0.002;54;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.276;0.224;0.051;0.001;55;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.278;0.224;0.053;0.001;56;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.276;0.224;0.052;0.0;57;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.281;0.224;0.057;0.0;58;-1;0.0;-1;97.0;140.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
