nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges;pipe_1_timeout;pipe_2_timeout
198;-1;0.324;0.263;0.061;0.0;1;-1;0.0;-1;0.0;1.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29100000000000004;0.263;0.028;0.0;2;-1;0.0;-1;2.0;2.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29400000000000004;0.263;0.031;0.0;3;-1;0.0;-1;2.0;2.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28800000000000003;0.263;0.024;0.001;4;-1;0.0;-1;7.0;5.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29200000000000004;0.263;0.025;0.004;5;-1;0.0;-1;7.0;5.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28800000000000003;0.263;0.024;0.001;6;-1;0.0;-1;7.0;5.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29200000000000004;0.263;0.027;0.002;7;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29200000000000004;0.263;0.028;0.001;8;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29200000000000004;0.263;0.027;0.002;9;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28500000000000003;0.263;0.021;0.001;10;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.28700000000000003;0.263;0.023;0.001;11;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29000000000000004;0.263;0.025;0.002;12;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.29700000000000004;0.263;0.033;0.001;13;-1;0.0;-1;15.0;11.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.343;0.263;0.034;0.046;14;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.343;0.263;0.031;0.049;15;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.392;0.263;0.015;0.114;16;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.44900000000000007;0.263;0.016;0.17;17;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.534;0.263;0.018;0.253;18;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.603;0.263;0.013;0.327;19;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.6040000000000001;0.263;0.013;0.328;20;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.613;0.263;0.014;0.336;21;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.7030000000000001;0.263;0.013;0.427;22;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.682;0.263;0.017;0.402;23;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.597;0.263;0.017;0.317;24;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.647;0.263;0.013;0.371;25;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;0.68;0.263;0.013;0.404;26;-1;0.0;-1;33.0;24.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;671.834;0.263;0.013;671.558;27;-1;0.0;-1;66.0;50.0;2.0;4.075757575757576;198.0;808.0;-1;0.0
198;-1;-1.0;0.263;0.016;1123.991;28;-1;0.0;-1;66.0;50.0;2.0;4.075757575757576;198.0;808.0;-1;1.0
