file;n;c_par;density;k;Pipe 1 time;Pipe 1 result;Reduction time;Reduced nodes;Reduced edges;Kernel time;Kernel nodes;Kernel edges;HS-ST time;Pipe 2 time;Pipe 2 result;Time to solve;Pipe 1 == Pipe 2;Pipe 1 timeout;Pipe 2 timeout;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;2;-1.0;-1;0.321;400;398;0.01;0;1;0.0;0.331;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;3;-1.0;-1;0.249;200;175;0.002;0;1;0.0;0.251;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;3;-1.0;-1;0.165;200;197;0.004;0;1;0.0;0.169;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;3;-1.0;-1;0.065;200;190;0.003;0;1;0.001;0.069;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;3;-1.0;-1;0.092;200;159;0.002;0;1;0.0;0.094;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;3;-1.0;-1;0.059;200;191;0.004;0;1;0.001;0.064;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;3;-1.0;-1;0.064;200;190;0.002;0;1;0.0;0.066;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;3;-1.0;-1;0.07;200;197;0.004;0;1;0.0;0.07400000000000001;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;3;-1.0;-1;0.117;200;182;0.002;0;1;0.0;0.11900000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;3;-1.0;-1;0.093;200;178;0.001;0;1;0.0;0.094;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;3;-1.0;-1;0.066;200;196;0.003;0;1;0.003;0.07200000000000001;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;3;-1.0;-1;0.233;400;386;0.007;0;1;0.0;0.24000000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;3;-1.0;-1;0.179;400;362;0.009;0;1;0.0;0.188;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;3;-1.0;-1;0.185;400;375;0.011;0;1;0.0;0.196;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;3;-1.0;-1;0.191;400;389;0.009;0;1;0.0;0.2;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;3;-1.0;-1;0.185;400;373;0.007;0;1;0.0;0.192;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;3;-1.0;-1;0.164;400;390;0.01;0;1;0.0;0.17400000000000002;0;23.675;-1;-1;0;
bara_alb_n_400_m_1_6.gr;400;2;0.9975;3;-1.0;-1;0.31;400;384;0.011;0;1;0.0;0.321;0;23.042;-1;-1;0;
bara_alb_n_400_m_1_7.gr;400;2;0.9975;3;-1.0;-1;0.411;400;357;0.008;0;1;0.003;0.422;0;18.897;-1;-1;0;
bara_alb_n_400_m_1_8.gr;400;2;0.995;3;-1.0;-1;0.249;400;383;0.007;0;1;0.0;0.256;0;19.214;-1;-1;0;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;3;-1.0;-1;0.321;400;398;0.01;0;1;0.0;0.331;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;4;-1.0;-1;0.249;200;175;0.002;0;1;0.0;0.251;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;4;-1.0;-1;0.165;200;197;0.006;0;1;0.0;0.171;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;4;-1.0;-1;0.065;200;190;0.003;0;1;0.0;0.068;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;4;-1.0;-1;0.092;200;159;0.002;0;1;0.0;0.094;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;4;-1.0;-1;0.059;200;191;0.005;0;1;0.0;0.064;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;4;-1.0;-1;0.064;200;190;0.003;0;1;0.0;0.067;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;4;-1.0;-1;0.07;200;197;0.007;0;1;0.0;0.07700000000000001;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;4;-1.0;-1;0.117;200;182;0.003;0;1;0.0;0.12000000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;4;-1.0;-1;0.093;200;178;0.002;0;1;0.0;0.095;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;4;-1.0;-1;0.066;200;196;0.002;0;1;0.0;0.068;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;4;-1.0;-1;0.233;400;386;0.009;0;1;0.0;0.24200000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;4;-1.0;-1;0.179;400;362;0.007;0;1;0.0;0.186;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;4;-1.0;-1;0.185;400;375;0.013;0;1;0.0;0.198;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;4;-1.0;-1;0.191;400;389;0.014;0;1;0.0;0.20500000000000002;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;4;-1.0;-1;0.185;400;373;0.01;0;1;0.0;0.195;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;4;-1.0;-1;0.164;400;390;0.011;0;1;0.0;0.17500000000000002;0;23.675;-1;-1;0;
bara_alb_n_400_m_1_6.gr;400;2;0.9975;4;-1.0;-1;0.31;400;384;0.008;0;1;0.002;0.32;0;23.042;-1;-1;0;
bara_alb_n_400_m_1_7.gr;400;2;0.9975;4;-1.0;-1;0.411;400;357;0.009;0;1;0.0;0.42;0;18.897;-1;-1;0;
bara_alb_n_400_m_1_8.gr;400;2;0.995;4;-1.0;-1;0.249;400;383;0.014;0;1;0.0;0.263;0;19.214;-1;-1;0;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;4;-1.0;-1;0.321;400;398;0.013;0;1;0.0;0.334;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;5;-1.0;-1;0.249;200;175;0.002;0;1;0.0;0.251;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;5;-1.0;-1;0.165;200;197;0.002;0;1;0.0;0.167;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;5;-1.0;-1;0.065;200;190;0.003;0;1;0.001;0.069;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;5;-1.0;-1;0.092;200;159;0.004;0;1;0.0;0.096;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;5;-1.0;-1;0.059;200;191;0.002;0;1;0.0;0.061;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;5;-1.0;-1;0.064;200;190;0.003;0;1;0.001;0.068;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;5;-1.0;-1;0.07;200;197;0.005;0;1;0.0;0.07500000000000001;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;5;-1.0;-1;0.117;200;182;0.002;0;1;0.0;0.11900000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;5;-1.0;-1;0.093;200;178;0.002;0;1;0.0;0.095;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;5;-1.0;-1;0.066;200;196;0.006;0;1;0.0;0.07200000000000001;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;5;-1.0;-1;0.233;400;386;0.008;0;1;0.0;0.24100000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;5;-1.0;-1;0.179;400;362;0.011;0;1;0.0;0.19;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;5;-1.0;-1;0.185;400;375;0.01;0;1;0.0;0.195;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;5;-1.0;-1;0.191;400;389;0.011;0;1;0.001;0.203;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;5;-1.0;-1;0.185;400;373;0.007;0;1;0.0;0.192;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;5;-1.0;-1;0.164;400;390;0.01;0;1;0.0;0.17400000000000002;0;23.675;-1;-1;0;
bara_alb_n_400_m_1_6.gr;400;2;0.9975;5;-1.0;-1;0.31;400;384;0.01;0;1;0.001;0.321;0;23.042;-1;-1;0;
bara_alb_n_400_m_1_7.gr;400;2;0.9975;5;-1.0;-1;0.411;400;357;0.006;0;1;0.001;0.418;0;18.897;-1;-1;0;
bara_alb_n_400_m_1_8.gr;400;2;0.995;5;-1.0;-1;0.249;400;383;0.01;0;1;0.0;0.259;0;19.214;-1;-1;0;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;5;-1.0;-1;0.321;400;398;0.01;0;1;0.0;0.331;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;6;-1.0;-1;0.249;200;175;0.002;0;1;0.0;0.251;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;6;-1.0;-1;0.165;200;197;0.003;0;1;0.0;0.168;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;6;-1.0;-1;0.065;200;190;0.002;0;1;0.001;0.068;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;6;-1.0;-1;0.092;200;159;0.003;0;1;0.0;0.095;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;6;-1.0;-1;0.059;200;191;0.003;0;1;0.001;0.063;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;6;-1.0;-1;0.064;200;190;0.003;0;1;0.0;0.067;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;6;-1.0;-1;0.07;200;197;0.004;0;1;0.0;0.07400000000000001;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;6;-1.0;-1;0.117;200;182;0.004;0;1;0.001;0.12200000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;6;-1.0;-1;0.093;200;178;0.002;0;1;0.0;0.095;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;6;-1.0;-1;0.066;200;196;0.005;0;1;0.0;0.07100000000000001;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;6;-1.0;-1;0.233;400;386;0.008;0;1;0.0;0.24100000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;6;-1.0;-1;0.179;400;362;0.012;0;1;0.0;0.191;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;6;-1.0;-1;0.185;400;375;0.01;0;1;0.0;0.195;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;6;-1.0;-1;0.191;400;389;0.014;0;1;0.0;0.20500000000000002;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;6;-1.0;-1;0.185;400;373;0.008;0;1;0.0;0.193;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;6;-1.0;-1;0.164;400;390;0.01;0;1;0.0;0.17400000000000002;0;23.675;-1;-1;0;
bara_alb_n_400_m_1_6.gr;400;2;0.9975;6;-1.0;-1;0.31;400;384;0.012;0;1;0.0;0.322;0;23.042;-1;-1;0;
bara_alb_n_400_m_1_7.gr;400;2;0.9975;6;-1.0;-1;0.411;400;357;0.008;0;1;0.0;0.419;0;18.897;-1;-1;0;
bara_alb_n_400_m_1_8.gr;400;2;0.995;6;-1.0;-1;0.249;400;383;0.011;0;1;0.001;0.261;0;19.214;-1;-1;0;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;6;-1.0;-1;0.321;400;398;0.008;0;1;0.0;0.329;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;7;-1.0;-1;0.249;200;175;0.003;0;1;0.0;0.252;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;7;-1.0;-1;0.165;200;197;0.003;0;1;0.001;0.169;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;7;-1.0;-1;0.065;200;190;0.003;0;1;0.001;0.069;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;7;-1.0;-1;0.092;200;159;0.002;0;1;0.0;0.094;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;7;-1.0;-1;0.059;200;191;0.002;0;1;0.0;0.061;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;7;-1.0;-1;0.064;200;190;0.008;0;1;0.0;0.07200000000000001;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;7;-1.0;-1;0.07;200;197;0.003;0;1;0.0;0.07300000000000001;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;7;-1.0;-1;0.117;200;182;0.002;0;1;0.001;0.12000000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;7;-1.0;-1;0.093;200;178;0.002;0;1;0.0;0.095;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;7;-1.0;-1;0.066;200;196;0.003;0;1;0.0;0.069;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;7;-1.0;-1;0.233;400;386;0.01;0;1;0.001;0.24400000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;7;-1.0;-1;0.179;400;362;0.01;0;1;0.001;0.19;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;7;-1.0;-1;0.185;400;375;0.007;0;1;0.001;0.193;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;7;-1.0;-1;0.191;400;389;0.017;0;1;0.0;0.20800000000000002;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;7;-1.0;-1;0.185;400;373;0.01;0;1;0.002;0.197;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;7;-1.0;-1;0.164;400;390;0.05;0;1;0.002;0.21600000000000003;0;23.675;-1;-1;0;
bara_alb_n_400_m_1_6.gr;400;2;0.9975;7;-1.0;-1;0.31;400;384;0.013;0;1;0.0;0.323;0;23.042;-1;-1;0;
bara_alb_n_400_m_1_7.gr;400;2;0.9975;7;-1.0;-1;0.411;400;357;0.014;0;1;0.0;0.425;0;18.897;-1;-1;0;
bara_alb_n_400_m_1_8.gr;400;2;0.995;7;-1.0;-1;0.249;400;383;0.02;0;1;0.0;0.269;0;19.214;-1;-1;0;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;7;-1.0;-1;0.321;400;398;0.01;0;1;0.001;0.332;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;8;-1.0;-1;0.249;200;175;0.002;0;1;0.0;0.251;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;8;-1.0;-1;0.165;200;197;0.003;0;1;0.0;0.168;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;8;-1.0;-1;0.065;200;190;0.003;0;1;0.0;0.068;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;8;-1.0;-1;0.092;200;159;0.002;0;1;0.0;0.094;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;8;-1.0;-1;0.059;200;191;0.004;0;1;0.0;0.063;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;8;-1.0;-1;0.064;200;190;0.004;0;1;0.0;0.068;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;8;-1.0;-1;0.07;200;197;0.009;0;1;0.001;0.08;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;8;-1.0;-1;0.117;200;182;0.004;0;1;0.0;0.12100000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;8;-1.0;-1;0.093;200;178;0.003;0;1;0.001;0.097;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;8;-1.0;-1;0.066;200;196;0.003;0;1;0.0;0.069;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;8;-1.0;-1;0.233;400;386;0.012;0;1;0.0;0.24500000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;8;-1.0;-1;0.179;400;362;0.02;0;1;0.0;0.19899999999999998;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;8;-1.0;-1;0.185;400;375;0.011;0;1;0.0;0.196;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;8;-1.0;-1;0.191;400;389;0.016;0;1;0.0;0.20700000000000002;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;8;-1.0;-1;0.185;400;373;0.011;0;1;0.0;0.196;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;8;-1.0;-1;0.164;400;390;0.01;0;1;0.0;0.17400000000000002;0;23.675;-1;-1;0;
bara_alb_n_400_m_1_6.gr;400;2;0.9975;8;-1.0;-1;0.31;400;384;0.01;0;1;0.0;0.32;0;23.042;-1;-1;0;
bara_alb_n_400_m_1_7.gr;400;2;0.9975;8;-1.0;-1;0.411;400;357;0.009;0;1;0.0;0.42;0;18.897;-1;-1;0;
bara_alb_n_400_m_1_8.gr;400;2;0.995;8;-1.0;-1;0.249;400;383;0.013;0;1;0.0;0.262;0;19.214;-1;-1;0;
bara_alb_n_400_m_1_9.gr;400;2;0.9975;8;-1.0;-1;0.321;400;398;0.013;0;1;0.0;0.334;0;23.214;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;9;-1.0;-1;0.249;200;175;0.003;0;1;0.0;0.252;0;1.311;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;9;-1.0;-1;0.165;200;197;0.005;0;1;0.0;0.17;0;1.782;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;9;-1.0;-1;0.065;200;190;0.007;0;1;0.0;0.07200000000000001;0;1.223;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;9;-1.0;-1;0.092;200;159;0.005;0;1;0.003;0.1;0;0.931;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;9;-1.0;-1;0.059;200;191;0.009;0;1;0.0;0.06799999999999999;0;1.636;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;9;-1.0;-1;0.064;200;190;0.004;0;1;0.001;0.069;0;1.161;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;9;-1.0;-1;0.07;200;197;0.007;0;1;0.001;0.07800000000000001;0;1.864;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;9;-1.0;-1;0.117;200;182;0.003;0;1;0.0;0.12000000000000001;0;1.251;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;9;-1.0;-1;0.093;200;178;0.002;0;1;0.0;0.095;0;1.191;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;9;-1.0;-1;0.066;200;196;0.006;0;1;0.0;0.07200000000000001;0;1.766;-1;-1;0;
bara_alb_n_400_m_1_0.gr;400;2;0.9975;9;-1.0;-1;0.233;400;386;0.013;0;1;0.0;0.24600000000000002;0;21.729;-1;-1;0;
bara_alb_n_400_m_1_1.gr;400;2;0.9975;9;-1.0;-1;0.179;400;362;0.014;0;1;0.0;0.193;0;16.129;-1;-1;0;
bara_alb_n_400_m_1_2.gr;400;2;0.995;9;-1.0;-1;0.185;400;375;0.01;0;1;0.001;0.196;0;21.345;-1;-1;0;
bara_alb_n_400_m_1_3.gr;400;2;0.995;9;-1.0;-1;0.191;400;389;0.018;0;1;0.0;0.209;0;22.674;-1;-1;0;
bara_alb_n_400_m_1_4.gr;400;2;0.995;9;-1.0;-1;0.185;400;373;0.011;0;1;0.0;0.196;0;19.678;-1;-1;0;
bara_alb_n_400_m_1_5.gr;400;2;0.9975;9;-1.0;-1;0.164;400;390;0.013;0;1;0.0;0.17700000000000002;0;23.675;-1;-1;0;
