file;n;c_par;density;k;Pipe 1 time;Pipe 1 result;Reduction time;Reduced nodes;Reduced edges;Kernel time;Kernel nodes;Kernel edges;HS-ST time;Pipe 2 time;Pipe 2 result;Pipe 1 == Pipe 2;Pipe 1 timeout;Pipe 2 timeout;
bara_alb_n_200_m_1_2.txt;200;2;0.995;39;-1.0;-1;0.047;200;190;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;39;-1.0;-1;0.047;200;159;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;39;-1.0;-1;0.047;200;191;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;39;-1.0;-1;0.044;200;190;0.031;0;1;0.0;0.075;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;39;-1.0;-1;0.047;200;197;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;39;-1.0;-1;0.031;200;182;0.032;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;39;-1.0;-1;0.047;200;178;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;39;-1.0;-1;0.046;200;196;0.032;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;40;-1.0;-1;0.187;200;175;0.016;0;1;0.0;0.203;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;40;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;40;-1.0;-1;0.047;200;190;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;40;-1.0;-1;0.047;200;159;0.016;0;1;0.015;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;40;-1.0;-1;0.047;200;191;0.032;0;1;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;40;-1.0;-1;0.044;200;190;0.015;0;1;0.0;0.059;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;40;-1.0;-1;0.047;200;197;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;40;-1.0;-1;0.031;200;182;0.016;0;1;0.0;0.047;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;40;-1.0;-1;0.047;200;178;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;40;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;41;-1.0;-1;0.187;200;175;0.032;0;1;0.0;0.219;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;41;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;41;-1.0;-1;0.047;200;190;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;41;-1.0;-1;0.047;200;159;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;41;-1.0;-1;0.047;200;191;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;41;-1.0;-1;0.044;200;190;0.031;0;1;0.0;0.075;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;41;-1.0;-1;0.047;200;197;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;41;-1.0;-1;0.031;200;182;0.032;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;41;-1.0;-1;0.047;200;178;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;41;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;42;-1.0;-1;0.187;200;175;0.016;0;1;0.0;0.203;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;42;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;42;-1.0;-1;0.047;200;190;0.031;0;1;0.016;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;42;-1.0;-1;0.047;200;159;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;42;-1.0;-1;0.047;200;191;0.032;0;1;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;42;-1.0;-1;0.044;200;190;0.031;0;1;0.0;0.075;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;42;-1.0;-1;0.047;200;197;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;42;-1.0;-1;0.031;200;182;0.031;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;42;-1.0;-1;0.047;200;178;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;42;-1.0;-1;0.046;200;196;0.031;0;1;0.016;0.093;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;43;-1.0;-1;0.187;200;175;0.016;0;1;0.0;0.203;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;43;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;43;-1.0;-1;0.047;200;190;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;43;-1.0;-1;0.047;200;159;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;43;-1.0;-1;0.047;200;191;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;43;-1.0;-1;0.044;200;190;0.031;0;1;0.0;0.075;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;43;-1.0;-1;0.047;200;197;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;43;-1.0;-1;0.031;200;182;0.032;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;43;-1.0;-1;0.047;200;178;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;43;-1.0;-1;0.046;200;196;0.015;0;1;0.0;0.061;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;44;-1.0;-1;0.187;200;175;0.016;0;1;0.0;0.203;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;44;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;44;-1.0;-1;0.047;200;190;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;44;-1.0;-1;0.047;200;159;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;44;-1.0;-1;0.047;200;191;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;44;-1.0;-1;0.044;200;190;0.015;0;1;0.0;0.059;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;44;-1.0;-1;0.047;200;197;0.047;0;1;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;44;-1.0;-1;0.031;200;182;0.016;0;1;0.0;0.047;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;44;-1.0;-1;0.047;200;178;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;44;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;45;-1.0;-1;0.187;200;175;0.016;0;1;0.0;0.203;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;45;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;45;-1.0;-1;0.047;200;190;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;45;-1.0;-1;0.047;200;159;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;45;-1.0;-1;0.047;200;191;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;45;-1.0;-1;0.044;200;190;0.031;0;1;0.0;0.075;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;45;-1.0;-1;0.047;200;197;0.032;0;1;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;45;-1.0;-1;0.031;200;182;0.031;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;45;-1.0;-1;0.047;200;178;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;45;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;46;-1.0;-1;0.187;200;175;0.016;0;1;0.0;0.203;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;46;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;46;-1.0;-1;0.047;200;190;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;46;-1.0;-1;0.047;200;159;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;46;-1.0;-1;0.047;200;191;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;46;-1.0;-1;0.044;200;190;0.031;0;1;0.0;0.075;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;46;-1.0;-1;0.047;200;197;0.032;0;1;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;46;-1.0;-1;0.031;200;182;0.031;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;46;-1.0;-1;0.047;200;178;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;46;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;47;-1.0;-1;0.187;200;175;0.031;0;1;0.0;0.218;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;47;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;47;-1.0;-1;0.047;200;190;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;47;-1.0;-1;0.047;200;159;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;47;-1.0;-1;0.047;200;191;0.032;0;1;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;47;-1.0;-1;0.044;200;190;0.062;0;0;0.0;0.106;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;47;-1.0;-1;0.047;200;197;0.031;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;47;-1.0;-1;0.031;200;182;0.032;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;47;-1.0;-1;0.047;200;178;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;47;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;48;-1.0;-1;0.187;200;175;0.032;0;1;0.0;0.219;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;48;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;48;-1.0;-1;0.047;200;190;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;48;-1.0;-1;0.047;200;159;0.032;0;0;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;48;-1.0;-1;0.047;200;191;0.032;0;1;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;48;-1.0;-1;0.044;200;190;0.062;0;0;0.0;0.106;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;48;-1.0;-1;0.047;200;197;0.034;0;1;0.0;0.081;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;48;-1.0;-1;0.031;200;182;0.062;0;0;0.0;0.093;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;48;-1.0;-1;0.047;200;178;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;48;-1.0;-1;0.046;200;196;0.032;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;49;-1.0;-1;0.187;200;175;0.031;0;1;0.0;0.218;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;49;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;49;-1.0;-1;0.047;200;190;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;49;-1.0;-1;0.047;200;159;0.046;0;0;0.0;0.093;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;49;-1.0;-1;0.047;200;191;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;49;-1.0;-1;0.044;200;190;0.062;0;0;0.0;0.106;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;49;-1.0;-1;0.047;200;197;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;49;-1.0;-1;0.031;200;182;0.047;0;0;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;49;-1.0;-1;0.047;200;178;0.016;0;1;0.0;0.063;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;49;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;50;-1.0;-1;0.187;200;175;0.047;0;0;0.0;0.23399999999999999;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;50;-1.0;-1;0.078;200;197;0.031;0;1;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;50;-1.0;-1;0.047;200;190;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;50;-1.0;-1;0.047;200;159;0.047;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;50;-1.0;-1;0.047;200;191;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;50;-1.0;-1;0.044;200;190;0.047;0;0;0.0;0.091;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;50;-1.0;-1;0.047;200;197;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;50;-1.0;-1;0.031;200;182;0.047;0;0;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;50;-1.0;-1;0.047;200;178;0.015;0;1;0.0;0.062;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;50;-1.0;-1;0.046;200;196;0.032;0;1;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;51;-1.0;-1;0.187;200;175;0.046;0;0;0.0;0.23299999999999998;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;51;-1.0;-1;0.078;200;197;0.079;0;0;0.0;0.157;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;51;-1.0;-1;0.047;200;190;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;51;-1.0;-1;0.047;200;159;0.046;0;0;0.0;0.093;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;51;-1.0;-1;0.047;200;191;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;51;-1.0;-1;0.044;200;190;0.062;0;0;0.0;0.106;0;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;51;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;51;-1.0;-1;0.031;200;182;0.063;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;51;-1.0;-1;0.047;200;178;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;51;-1.0;-1;0.046;200;196;0.031;0;1;0.0;0.077;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;52;-1.0;-1;0.187;200;175;0.063;0;0;0.0;0.25;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;52;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;52;-1.0;-1;0.047;200;190;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;52;-1.0;-1;0.047;200;159;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;52;-1.0;-1;0.047;200;191;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;52;-1.0;-1;0.044;200;190;0.062;0;0;0.0;0.106;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;52;-1.0;-1;0.047;200;197;0.094;0;0;0.0;0.14100000000000001;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;52;-1.0;-1;0.031;200;182;0.062;0;0;0.0;0.093;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;52;-1.0;-1;0.047;200;178;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;52;-1.0;-1;0.046;200;196;0.079;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;53;-1.0;-1;0.187;200;175;0.062;0;0;0.0;0.249;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;53;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;53;-1.0;-1;0.047;200;190;0.078;0;0;0.0;0.125;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;53;-1.0;-1;0.047;200;159;0.032;0;0;0.0;0.079;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;53;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;53;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;53;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;53;-1.0;-1;0.031;200;182;0.063;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;53;-1.0;-1;0.047;200;178;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;53;-1.0;-1;0.046;200;196;0.094;0;0;0.0;0.14;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;54;-1.0;-1;0.187;200;175;0.047;0;0;0.0;0.23399999999999999;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;54;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;54;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;54;-1.0;-1;0.047;200;159;0.047;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;54;-1.0;-1;0.047;200;191;0.062;0;0;0.0;0.109;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;54;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;54;-1.0;-1;0.047;200;197;0.094;0;0;0.0;0.14100000000000001;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;54;-1.0;-1;0.031;200;182;0.062;0;0;0.0;0.093;0;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;54;-1.0;-1;0.047;200;178;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;54;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;55;-1.0;-1;0.187;200;175;0.047;0;0;0.0;0.23399999999999999;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;55;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;55;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;55;-1.0;-1;0.047;200;159;0.047;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;55;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;55;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;55;-1.0;-1;0.047;200;197;0.094;0;0;0.0;0.14100000000000001;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;55;-1.0;-1;0.031;200;182;0.063;0;0;0.0;0.094;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;55;-1.0;-1;0.047;200;178;0.047;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;55;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;56;-1.0;-1;0.187;200;175;0.063;0;0;0.0;0.25;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;56;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;56;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;56;-1.0;-1;0.047;200;159;0.031;0;0;0.0;0.078;0;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;56;-1.0;-1;0.047;200;191;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;56;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;56;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;56;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;56;-1.0;-1;0.047;200;178;0.047;0;0;0.0;0.094;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;56;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;57;-1.0;-1;0.187;200;175;0.063;0;0;0.0;0.25;0;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;57;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;57;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
bara_alb_n_200_m_1_3.txt;200;2;0.995;57;-1.0;-1;0.047;200;159;0.047;0;0;0.015;0.109;1;-1;-1;0;
bara_alb_n_200_m_1_4.txt;200;2;0.995;57;-1.0;-1;0.047;200;191;0.063;0;0;0.0;0.11;0;-1;-1;0;
bara_alb_n_200_m_1_5.txt;200;2;0.995;57;-1.0;-1;0.044;200;190;0.0;-1;-1;0.0;0.044;1;-1;-1;0;
bara_alb_n_200_m_1_6.txt;200;2;0.99;57;-1.0;-1;0.047;200;197;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_7.txt;200;2;0.99;57;-1.0;-1;0.031;200;182;0.0;-1;-1;0.0;0.031;1;-1;-1;0;
bara_alb_n_200_m_1_8.txt;200;2;0.995;57;-1.0;-1;0.047;200;178;0.078;0;0;0.0;0.125;0;-1;-1;0;
bara_alb_n_200_m_1_9.txt;200;2;0.99;57;-1.0;-1;0.046;200;196;0.078;0;0;0.0;0.124;0;-1;-1;0;
bara_alb_n_200_m_1_0.txt;200;2;0.995;58;-1.0;-1;0.187;200;175;0.063;0;0;0.0;0.25;1;-1;-1;0;
bara_alb_n_200_m_1_1.txt;200;2;0.995;58;-1.0;-1;0.078;200;197;0.078;0;0;0.0;0.156;0;-1;-1;0;
bara_alb_n_200_m_1_2.txt;200;2;0.995;58;-1.0;-1;0.047;200;190;0.0;-1;-1;0.0;0.047;1;-1;-1;0;
