file;n;c_par;density;k;Pipe 1 time;Pipe 1 result;Reduction time;Reduced nodes;Reduced edges;Kernel time;Kernel nodes;Kernel edges;HS-ST time;Pipe 2 time;Pipe 2 result;Time to solve;Pipe 1 == Pipe 2;Pipe 1 timeout;Pipe 2 timeout;
gnp_n_80_p_0.025_0.gr;80;2;1;1;-1.0;-1;0.078;80;81;0.021;0;1;0.0;0.099;0;0.132;-1;-1;0;
gnp_n_80_p_0.025_1.gr;80;2;1;1;-1.0;-1;0.047;80;70;0.002;0;1;0.001;0.05;0;0.067;-1;-1;0;
gnp_n_80_p_0.025_2.gr;80;2;1;1;-1.0;-1;0.031;80;78;0.002;0;1;0.0;0.033;0;0.081;-1;-1;0;
gnp_n_80_p_0.025_3.gr;80;2;1;1;-1.0;-1;0.047;80;65;0.001;0;1;0.0;0.048;0;0.048;-1;-1;0;
gnp_n_80_p_0.025_4.gr;80;2;1;1;-1.0;-1;0.031;80;71;0.002;0;1;0.0;0.033;0;0.095;-1;-1;0;
gnp_n_80_p_0.025_5.gr;80;2;1;1;-1.0;-1;0.016;80;46;0.001;0;1;0.0;0.017;0;0.018;-1;-1;0;
gnp_n_80_p_0.025_6.gr;80;2;1;1;-1.0;-1;0.016;80;73;0.002;0;1;0.0;0.018000000000000002;0;0.035;-1;-1;0;
gnp_n_80_p_0.025_7.gr;80;2;1;1;-1.0;-1;0.015;80;77;0.002;0;1;0.0;0.017;0;0.049;-1;-1;0;
gnp_n_80_p_0.025_8.gr;80;2;1;1;-1.0;-1;0.016;80;73;0.002;0;1;0.0;0.018000000000000002;0;0.051;-1;-1;0;
gnp_n_80_p_0.025_9.gr;80;2;1;1;-1.0;-1;0.016;80;75;0.004;0;1;0.0;0.02;0;0.037;-1;-1;0;
gnp_n_100_p_0.02_0.gr;100;2;1;1;-1.0;-1;0.015;100;90;0.003;0;1;0.0;0.018;0;0.082;-1;-1;0;
gnp_n_100_p_0.02_1.gr;100;2;1;1;-1.0;-1;0.015;100;87;0.002;0;1;0.0;0.017;0;0.144;-1;-1;0;
gnp_n_100_p_0.02_2.gr;100;2;1;1;-1.0;-1;0.016;100;94;0.004;0;1;0.0;0.02;0;0.144;-1;-1;0;
gnp_n_100_p_0.02_3.gr;100;2;1;1;-1.0;-1;0.015;100;100;0.004;0;1;0.001;0.02;0;0.102;-1;-1;0;
gnp_n_100_p_0.02_4.gr;100;2;1;1;-1.0;-1;0.016;100;103;0.002;0;1;0.0;0.018000000000000002;0;0.097;-1;-1;0;
gnp_n_100_p_0.02_5.gr;100;2;1;1;-1.0;-1;0.016;100;87;0.001;0;1;0.0;0.017;0;0.094;-1;-1;0;
gnp_n_100_p_0.02_6.gr;100;2;1;1;-1.0;-1;0.015;100;98;0.003;0;1;0.0;0.018;0;0.064;-1;-1;0;
gnp_n_100_p_0.02_7.gr;100;2;1;1;-1.0;-1;0.016;100;112;0.002;0;1;0.0;0.018000000000000002;0;0.173;-1;-1;0;
gnp_n_100_p_0.02_8.gr;100;2;1;1;-1.0;-1;0.0;100;102;0.003;0;1;0.0;0.003;0;0.097;-1;-1;0;
gnp_n_100_p_0.02_9.gr;100;2;1;1;-1.0;-1;0.016;100;88;0.001;0;1;0.0;0.017;0;0.08;-1;-1;0;
gnp_n_120_p_0.016_0.gr;120;2;1;1;-1.0;-1;0.031;120;113;0.002;0;1;0.0;0.033;0;0.19;-1;-1;0;
gnp_n_120_p_0.016_1.gr;120;2;1;1;-1.0;-1;0.031;120;125;0.003;0;1;0.0;0.034;0;0.235;-1;-1;0;
gnp_n_120_p_0.016_2.gr;120;2;1;1;-1.0;-1;0.016;120;101;0.004;0;1;0.0;0.02;0;0.09;-1;-1;0;
gnp_n_120_p_0.016_3.gr;120;2;1;1;-1.0;-1;0.015;120;102;0.002;0;1;0.0;0.017;0;0.184;-1;-1;0;
gnp_n_120_p_0.016_4.gr;120;2;1;1;-1.0;-1;0.016;120;96;0.006;0;1;0.0;0.022;0;0.162;-1;-1;0;
gnp_n_120_p_0.016_5.gr;120;2;1;1;-1.0;-1;0.016;120;136;0.003;0;1;0.001;0.02;0;0.215;-1;-1;0;
gnp_n_120_p_0.016_6.gr;120;2;1;1;-1.0;-1;0.016;120;110;0.006;0;1;0.0;0.022;0;0.186;-1;-1;0;
gnp_n_120_p_0.016_7.gr;120;2;1;1;-1.0;-1;0.016;120;109;0.002;0;1;0.0;0.018000000000000002;0;0.163;-1;-1;0;
gnp_n_120_p_0.016_8.gr;120;2;1;1;-1.0;-1;0.015;120;116;0.025;0;1;0.001;0.041;0;0.171;-1;-1;0;
gnp_n_120_p_0.016_9.gr;120;2;1;1;-1.0;-1;0.016;120;118;0.003;0;1;0.0;0.019;0;0.243;-1;-1;0;
gnp_n_140_p_0.014_0.gr;140;2;1;1;-1.0;-1;0.047;140;133;0.006;0;1;0.0;0.053;0;0.339;-1;-1;0;
gnp_n_140_p_0.014_1.gr;140;2;1;1;-1.0;-1;0.046;140;137;0.002;0;1;0.0;0.048;0;0.283;-1;-1;0;
gnp_n_140_p_0.014_2.gr;140;2;1;1;-1.0;-1;0.047;140;156;0.004;0;1;0.0;0.051000000000000004;0;0.411;-1;-1;0;
gnp_n_140_p_0.014_3.gr;140;2;1;1;-1.0;-1;0.032;140;143;0.004;0;1;0.0;0.036000000000000004;0;0.365;-1;-1;0;
gnp_n_140_p_0.014_4.gr;140;2;1;1;-1.0;-1;0.031;140;151;0.021;0;1;0.0;0.052000000000000005;0;0.334;-1;-1;0;
gnp_n_140_p_0.014_5.gr;140;2;1;1;-1.0;-1;0.031;140;141;0.005;0;1;0.0;0.036;0;0.319;-1;-1;0;
gnp_n_140_p_0.014_6.gr;140;2;1;1;-1.0;-1;0.031;140;156;0.003;0;1;0.001;0.035;0;0.443;-1;-1;0;
gnp_n_140_p_0.014_7.gr;140;2;1;1;-1.0;-1;0.016;140;127;0.002;0;1;0.0;0.018000000000000002;0;0.206;-1;-1;0;
gnp_n_140_p_0.014_8.gr;140;2;1;1;-1.0;-1;0.031;140;149;0.013;0;1;0.001;0.045;0;0.359;-1;-1;0;
gnp_n_140_p_0.014_9.gr;140;2;1;1;-1.0;-1;0.031;140;132;0.002;0;1;0.0;0.033;0;0.281;-1;-1;0;
gnp_n_160_p_0.012_0.gr;160;2;1;1;-1.0;-1;0.032;160;149;0.004;0;1;0.0;0.036000000000000004;0;0.371;-1;-1;0;
gnp_n_160_p_0.012_1.gr;160;2;1;1;-1.0;-1;0.031;160;163;0.008;0;1;0.0;0.039;0;0.493;-1;-1;0;
gnp_n_160_p_0.012_2.gr;160;2;1;1;-1.0;-1;0.031;160;144;0.003;0;1;0.0;0.034;0;0.44;-1;-1;0;
gnp_n_160_p_0.012_3.gr;160;2;1;1;-1.0;-1;0.031;160;159;0.02;0;1;0.001;0.052000000000000005;0;0.442;-1;-1;0;
gnp_n_160_p_0.012_4.gr;160;2;1;1;-1.0;-1;0.032;160;166;0.022;0;1;0.033;0.087;0;0.696;-1;-1;0;
gnp_n_160_p_0.012_5.gr;160;2;1;1;-1.0;-1;0.047;160;152;0.026;0;1;0.001;0.074;0;0.467;-1;-1;0;
gnp_n_160_p_0.012_6.gr;160;2;1;1;-1.0;-1;0.047;160;176;0.003;0;1;0.0;0.05;0;0.627;-1;-1;0;
gnp_n_160_p_0.012_7.gr;160;2;1;1;-1.0;-1;0.062;160;147;0.01;0;1;0.0;0.072;0;0.536;-1;-1;0;
gnp_n_160_p_0.012_8.gr;160;2;1;1;-1.0;-1;0.047;160;157;0.004;0;1;0.001;0.052000000000000005;0;0.446;-1;-1;0;
gnp_n_160_p_0.012_9.gr;160;2;1;1;-1.0;-1;0.032;160;165;0.002;0;1;0.0;0.034;0;0.537;-1;-1;0;
gnp_n_180_p_0.011_0.gr;180;2;1;1;-1.0;-1;0.046;180;167;0.005;0;1;0.0;0.051;0;0.547;-1;-1;0;
gnp_n_180_p_0.011_1.gr;180;2;1;1;-1.0;-1;0.031;180;168;0.003;0;1;0.002;0.036000000000000004;0;0.568;-1;-1;0;
gnp_n_180_p_0.011_2.gr;180;2;1;1;-1.0;-1;0.047;180;162;0.004;0;1;0.0;0.051000000000000004;0;0.471;-1;-1;0;
gnp_n_180_p_0.011_3.gr;180;2;1;1;-1.0;-1;0.047;180;180;0.005;0;1;0.0;0.052;0;0.896;-1;-1;0;
gnp_n_180_p_0.011_4.gr;180;2;1;1;-1.0;-1;0.031;180;154;0.006;0;1;0.0;0.037;0;0.411;-1;-1;0;
gnp_n_180_p_0.011_5.gr;180;2;1;1;-1.0;-1;0.047;180;166;0.003;0;1;0.0;0.05;0;0.721;-1;-1;0;
gnp_n_180_p_0.011_6.gr;180;2;1;1;-1.0;-1;0.047;180;157;0.009;0;1;0.0;0.056;0;0.654;-1;-1;0;
gnp_n_180_p_0.011_7.gr;180;2;1;1;-1.0;-1;0.031;180;169;0.003;0;1;0.0;0.034;0;0.48;-1;-1;0;
gnp_n_180_p_0.011_8.gr;180;2;1;1;-1.0;-1;0.047;180;170;0.008;0;1;0.0;0.055;0;0.63;-1;-1;0;
gnp_n_180_p_0.011_9.gr;180;2;1;1;-1.0;-1;0.031;180;210;0.006;0;1;0.006;0.043;0;1.241;-1;-1;0;
gnp_n_200_p_0.01_0.gr;200;2;1;1;-1.0;-1;0.063;200;203;0.006;0;1;0.0;0.069;0;1.178;-1;-1;0;
gnp_n_200_p_0.01_1.gr;200;2;1;1;-1.0;-1;0.047;200;199;0.01;0;1;0.001;0.058;0;1.091;-1;-1;0;
gnp_n_200_p_0.01_2.gr;200;2;1;1;-1.0;-1;0.031;200;184;0.004;0;1;0.003;0.038000000000000006;0;0.923;-1;-1;0;
gnp_n_200_p_0.01_3.gr;200;2;1;1;-1.0;-1;0.031;200;195;0.004;0;1;0.001;0.036000000000000004;0;0.973;-1;-1;0;
gnp_n_200_p_0.01_4.gr;200;2;1;1;-1.0;-1;0.047;200;203;0.003;0;1;0.0;0.05;0;0.925;-1;-1;0;
gnp_n_200_p_0.01_5.gr;200;2;1;1;-1.0;-1;0.031;200;196;0.012;0;1;0.0;0.043;0;0.955;-1;-1;0;
gnp_n_200_p_0.01_6.gr;200;2;1;1;-1.0;-1;0.047;200;182;0.004;0;1;0.0;0.051000000000000004;0;0.883;-1;-1;0;
gnp_n_200_p_0.01_7.gr;200;2;1;1;-1.0;-1;0.047;200;218;0.013;0;1;0.0;0.06;0;1.157;-1;-1;0;
gnp_n_200_p_0.01_8.gr;200;2;1;1;-1.0;-1;0.031;200;193;0.001;0;1;0.0;0.032;0;0.936;-1;-1;0;
gnp_n_200_p_0.01_9.gr;200;2;1;1;-1.0;-1;0.031;200;220;0.011;0;1;0.003;0.045;0;1.117;-1;-1;0;
gnp_n_220_p_0.009_0.gr;220;2;1;1;-1.0;-1;0.047;220;252;0.013;0;1;0.0;0.06;0;2.202;-1;-1;0;
gnp_n_220_p_0.009_1.gr;220;2;1;1;-1.0;-1;0.031;220;220;0.011;0;1;0.0;0.041999999999999996;0;1.188;-1;-1;0;
gnp_n_220_p_0.009_2.gr;220;2;1;1;-1.0;-1;0.031;220;206;0.014;0;1;0.0;0.045;0;1.291;-1;-1;0;
gnp_n_220_p_0.009_3.gr;220;2;1;1;-1.0;-1;0.047;220;214;0.007;0;1;0.0;0.054;0;1.123;-1;-1;0;
gnp_n_220_p_0.009_4.gr;220;2;1;1;-1.0;-1;0.046;220;210;0.003;0;1;0.0;0.049;0;1.428;-1;-1;0;
gnp_n_220_p_0.009_5.gr;220;2;1;1;-1.0;-1;0.047;220;223;0.005;0;1;0.0;0.052;0;1.617;-1;-1;0;
gnp_n_220_p_0.009_6.gr;220;2;1;1;-1.0;-1;0.047;220;227;0.009;0;1;0.001;0.057;0;1.319;-1;-1;0;
gnp_n_220_p_0.009_7.gr;220;2;1;1;-1.0;-1;0.047;220;227;0.003;0;1;0.0;0.05;0;1.889;-1;-1;0;
gnp_n_220_p_0.009_8.gr;220;2;1;1;-1.0;-1;0.047;220;207;0.005;0;1;0.0;0.052;0;1.144;-1;-1;0;
gnp_n_220_p_0.009_9.gr;220;2;1;1;-1.0;-1;0.031;220;222;0.005;0;1;0.0;0.036;0;1.838;-1;-1;0;
gnp_n_240_p_0.008_0.gr;240;2;1;1;-1.0;-1;0.063;240;237;0.004;0;1;0.0;0.067;0;1.795;-1;-1;0;
gnp_n_240_p_0.008_1.gr;240;2;1;1;-1.0;-1;0.119;240;256;0.006;0;1;0.0;0.125;0;60.011;-1;-1;0;
gnp_n_240_p_0.008_2.gr;240;2;1;1;-1.0;-1;0.119;240;252;0.005;0;1;0.0;0.124;0;2.795;-1;-1;0;
gnp_n_240_p_0.008_3.gr;240;2;1;1;-1.0;-1;0.166;240;222;0.005;0;1;0.0;0.171;0;1.914;-1;-1;0;
gnp_n_240_p_0.008_4.gr;240;2;1;1;-1.0;-1;0.11;240;246;0.009;0;1;0.0;0.119;0;2.604;-1;-1;0;
gnp_n_240_p_0.008_5.gr;240;2;1;1;-1.0;-1;0.112;240;263;0.005;0;1;0.0;0.117;0;2.78;-1;-1;0;
gnp_n_240_p_0.008_6.gr;240;2;1;1;-1.0;-1;0.066;240;267;0.007;0;1;0.0;0.07300000000000001;0;2.969;-1;-1;0;
gnp_n_240_p_0.008_7.gr;240;2;1;1;-1.0;-1;0.048;240;221;0.009;0;1;0.0;0.057;0;1.591;-1;-1;0;
gnp_n_240_p_0.008_8.gr;240;2;1;1;-1.0;-1;0.052;240;247;0.008;0;1;0.0;0.06;0;3.019;-1;-1;0;
gnp_n_240_p_0.008_9.gr;240;2;1;1;-1.0;-1;0.05;240;237;0.003;0;1;0.0;0.053000000000000005;0;2.25;-1;-1;0;
gnp_n_260_p_0.007_0.gr;260;2;1;1;-1.0;-1;0.06;260;262;0.005;0;1;0.0;0.065;0;3.159;-1;-1;0;
gnp_n_260_p_0.007_1.gr;260;2;1;1;-1.0;-1;0.066;260;225;0.004;0;1;0.0;0.07;0;2.874;-1;-1;0;
gnp_n_260_p_0.007_2.gr;260;2;1;1;-1.0;-1;0.091;260;281;0.005;0;1;0.001;0.097;0;3.702;-1;-1;0;
gnp_n_260_p_0.007_3.gr;260;2;1;1;-1.0;-1;0.093;260;280;0.009;0;1;0.0;0.102;0;4.001;-1;-1;0;
gnp_n_260_p_0.007_4.gr;260;2;1;1;-1.0;-1;0.058;260;253;0.003;0;1;0.0;0.061000000000000006;0;2.62;-1;-1;0;
gnp_n_260_p_0.007_5.gr;260;2;1;1;-1.0;-1;0.061;260;269;0.005;0;1;0.0;0.066;0;3.683;-1;-1;0;
gnp_n_260_p_0.007_6.gr;260;2;1;1;-1.0;-1;0.057;260;268;0.005;0;1;0.0;0.062;0;3.241;-1;-1;0;
gnp_n_260_p_0.007_7.gr;260;2;1;1;-1.0;-1;0.057;260;279;0.004;0;1;0.0;0.061;0;3.656;-1;-1;0;
gnp_n_260_p_0.007_8.gr;260;2;1;1;-1.0;-1;0.056;260;227;0.002;0;1;0.0;0.058;0;2.464;-1;-1;0;
gnp_n_260_p_0.007_9.gr;260;2;1;1;-1.0;-1;0.056;260;286;0.01;0;1;0.0;0.066;0;3.843;-1;-1;0;
gnp_n_280_p_0.007_0.gr;280;2;1;1;-1.0;-1;0.063;280;287;0.005;0;1;0.0;0.068;0;4.261;-1;-1;0;
gnp_n_280_p_0.007_1.gr;280;2;1;1;-1.0;-1;0.065;280;268;0.005;0;1;0.0;0.07;0;3.209;-1;-1;0;
gnp_n_280_p_0.007_2.gr;280;2;1;1;-1.0;-1;0.067;280;279;0.005;0;1;0.0;0.07200000000000001;0;3.352;-1;-1;0;
gnp_n_280_p_0.007_3.gr;280;2;1;1;-1.0;-1;0.064;280;284;0.006;0;1;0.002;0.07200000000000001;0;3.636;-1;-1;0;
gnp_n_280_p_0.007_4.gr;280;2;1;1;-1.0;-1;0.062;280;276;0.008;0;1;0.0;0.07;0;3.487;-1;-1;0;
gnp_n_280_p_0.007_5.gr;280;2;1;1;-1.0;-1;0.063;280;286;0.005;0;1;0.0;0.068;0;4.584;-1;-1;0;
gnp_n_280_p_0.007_6.gr;280;2;1;1;-1.0;-1;0.075;280;315;0.01;0;1;0.0;0.08499999999999999;0;5.731;-1;-1;0;
gnp_n_280_p_0.007_7.gr;280;2;1;1;-1.0;-1;0.075;280;297;0.01;0;1;0.0;0.08499999999999999;0;60.002;-1;-1;0;
gnp_n_280_p_0.007_8.gr;280;2;1;1;-1.0;-1;0.063;280;290;0.006;0;1;0.0;0.069;0;4.262;-1;-1;0;
gnp_n_280_p_0.007_9.gr;280;2;1;1;-1.0;-1;0.062;280;286;0.009;0;1;0.0;0.071;0;3.795;-1;-1;0;
gnp_n_300_p_0.006_0.gr;300;2;1;1;-1.0;-1;0.077;300;276;0.008;0;1;0.003;0.088;0;3.841;-1;-1;0;
gnp_n_300_p_0.006_1.gr;300;2;1;1;-1.0;-1;0.078;300;291;0.008;0;1;0.0;0.086;0;4.741;-1;-1;0;
gnp_n_300_p_0.006_2.gr;300;2;1;1;-1.0;-1;0.078;300;311;0.01;0;1;0.0;0.088;0;6.158;-1;-1;0;
gnp_n_300_p_0.006_3.gr;300;2;1;1;-1.0;-1;0.086;300;323;0.009;0;1;0.0;0.09499999999999999;0;5.606;-1;-1;0;
gnp_n_300_p_0.006_4.gr;300;2;1;1;-1.0;-1;0.081;300;298;0.006;0;1;0.0;0.08700000000000001;0;4.669;-1;-1;0;
gnp_n_300_p_0.006_5.gr;300;2;1;1;-1.0;-1;0.09;300;300;0.006;0;1;0.0;0.096;0;4.401;-1;-1;0;
gnp_n_300_p_0.006_6.gr;300;2;1;1;-1.0;-1;0.086;300;299;0.008;0;1;0.0;0.094;0;5.494;-1;-1;0;
gnp_n_300_p_0.006_7.gr;300;2;1;1;-1.0;-1;0.081;300;309;0.006;0;1;0.002;0.08900000000000001;0;4.92;-1;-1;0;
gnp_n_300_p_0.006_8.gr;300;2;1;1;-1.0;-1;0.083;300;314;0.007;0;1;0.0;0.09000000000000001;0;6.519;-1;-1;0;
gnp_n_300_p_0.006_9.gr;300;2;1;1;-1.0;-1;0.094;300;289;0.007;0;1;0.0;0.101;0;5.209;-1;-1;0;
gnp_n_320_p_0.006_0.gr;320;2;1;1;-1.0;-1;0.113;320;315;0.007;0;1;0.0;0.12000000000000001;0;6.789;-1;-1;0;
gnp_n_320_p_0.006_1.gr;320;2;1;1;-1.0;-1;0.128;320;320;0.009;0;1;0.0;0.137;0;6.617;-1;-1;0;
gnp_n_320_p_0.006_2.gr;320;2;1;1;-1.0;-1;0.114;320;315;0.006;0;1;0.0;0.12000000000000001;0;6.013;-1;-1;0;
gnp_n_320_p_0.006_3.gr;320;2;1;1;-1.0;-1;0.11;320;306;0.007;0;1;0.001;0.11800000000000001;0;5.734;-1;-1;0;
gnp_n_320_p_0.006_4.gr;320;2;1;1;-1.0;-1;0.085;320;311;0.006;0;1;0.001;0.09200000000000001;0;6.639;-1;-1;0;
gnp_n_320_p_0.006_5.gr;320;2;1;1;-1.0;-1;0.11;320;296;0.008;0;1;0.0;0.118;0;5.06;-1;-1;0;
gnp_n_320_p_0.006_6.gr;320;2;1;1;-1.0;-1;0.118;320;307;0.006;0;1;0.0;0.124;0;5.497;-1;-1;0;
gnp_n_320_p_0.006_7.gr;320;2;1;1;-1.0;-1;0.092;320;295;0.008;0;1;0.0;0.1;0;4.709;-1;-1;0;
gnp_n_320_p_0.006_8.gr;320;2;1;1;-1.0;-1;0.093;320;291;0.005;0;1;0.0;0.098;0;5.269;-1;-1;0;
gnp_n_320_p_0.006_9.gr;320;2;1;1;-1.0;-1;0.12;320;303;0.007;0;1;0.001;0.128;0;5.596;-1;-1;0;
gnp_n_340_p_0.005_0.gr;340;2;1;1;-1.0;-1;0.104;340;350;0.007;0;1;0.0;0.111;0;7.909;-1;-1;0;
gnp_n_340_p_0.005_1.gr;340;2;1;1;-1.0;-1;0.109;340;358;0.01;0;1;0.0;0.119;0;8.853;-1;-1;0;
gnp_n_340_p_0.005_2.gr;340;2;1;1;-1.0;-1;0.132;340;335;0.007;0;1;0.0;0.139;0;7.419;-1;-1;0;
gnp_n_340_p_0.005_3.gr;340;2;1;1;-1.0;-1;0.097;340;351;0.01;0;1;0.0;0.107;0;7.448;-1;-1;0;
gnp_n_340_p_0.005_4.gr;340;2;1;1;-1.0;-1;0.101;340;339;0.009;0;1;0.0;0.11;0;8.218;-1;-1;0;
gnp_n_340_p_0.005_5.gr;340;2;1;1;-1.0;-1;0.107;340;331;0.008;0;1;0.0;0.11499999999999999;0;7.552;-1;-1;0;
gnp_n_340_p_0.005_6.gr;340;2;1;1;-1.0;-1;0.1;340;318;0.005;0;1;0.0;0.10500000000000001;0;5.876;-1;-1;0;
gnp_n_340_p_0.005_7.gr;340;2;1;1;-1.0;-1;0.11;340;361;0.009;0;1;0.001;0.12;0;9.689;-1;-1;0;
gnp_n_340_p_0.005_8.gr;340;2;1;1;-1.0;-1;0.109;340;357;0.009;0;1;0.0;0.118;0;8.626;-1;-1;0;
gnp_n_340_p_0.005_9.gr;340;2;1;1;-1.0;-1;0.1;340;321;0.007;0;1;0.0;0.10700000000000001;0;5.954;-1;-1;0;
gnp_n_360_p_0.005_0.gr;360;2;1;1;-1.0;-1;0.113;360;331;0.009;0;1;0.0;0.122;0;7.824;-1;-1;0;
gnp_n_360_p_0.005_1.gr;360;2;1;1;-1.0;-1;0.112;360;368;0.007;0;1;0.0;0.11900000000000001;0;8.788;-1;-1;0;
gnp_n_360_p_0.005_2.gr;360;2;1;1;-1.0;-1;0.106;360;358;0.011;0;1;0.0;0.11699999999999999;0;9.533;-1;-1;0;
gnp_n_360_p_0.005_3.gr;360;2;1;1;-1.0;-1;0.092;360;372;0.009;0;1;0.001;0.102;0;10.497;-1;-1;0;
gnp_n_360_p_0.005_4.gr;360;2;1;1;-1.0;-1;0.094;360;347;0.01;0;1;0.0;0.104;0;8.738;-1;-1;0;
gnp_n_360_p_0.005_5.gr;360;2;1;1;-1.0;-1;0.094;360;368;0.013;0;1;0.0;0.107;0;10.344;-1;-1;0;
gnp_n_360_p_0.005_6.gr;360;2;1;1;-1.0;-1;0.115;360;348;0.008;0;1;0.001;0.124;0;7.88;-1;-1;0;
gnp_n_360_p_0.005_7.gr;360;2;1;1;-1.0;-1;0.094;360;361;0.009;0;1;0.0;0.103;0;9.462;-1;-1;0;
gnp_n_360_p_0.005_8.gr;360;2;1;1;-1.0;-1;0.108;360;333;0.008;0;1;0.0;0.11599999999999999;0;7.295;-1;-1;0;
gnp_n_360_p_0.005_9.gr;360;2;1;1;-1.0;-1;0.094;360;354;0.008;0;1;0.0;0.10200000000000001;0;9.196;-1;-1;0;
gnp_n_380_p_0.005_0.gr;380;2;1;1;-1.0;-1;0.132;380;378;0.021;0;1;0.0;0.153;0;12.227;-1;-1;0;
gnp_n_380_p_0.005_1.gr;380;2;1;1;-1.0;-1;0.121;380;389;0.011;0;1;0.001;0.133;0;12.586;-1;-1;0;
gnp_n_380_p_0.005_2.gr;380;2;1;1;-1.0;-1;0.116;380;375;0.01;0;1;0.0;0.126;0;12.643;-1;-1;0;
gnp_n_380_p_0.005_3.gr;380;2;1;1;-1.0;-1;0.13;380;387;0.015;0;1;0.0;0.14500000000000002;0;11.639;-1;-1;0;
gnp_n_380_p_0.005_4.gr;380;2;1;1;-1.0;-1;0.106;380;382;0.013;0;1;0.0;0.119;0;12.466;-1;-1;0;
gnp_n_380_p_0.005_5.gr;380;2;1;1;-1.0;-1;0.105;380;360;0.012;0;1;0.0;0.11699999999999999;0;11.359;-1;-1;0;
gnp_n_380_p_0.005_6.gr;380;2;1;1;-1.0;-1;0.114;380;363;0.009;0;1;0.0;0.123;0;9.528;-1;-1;0;
gnp_n_380_p_0.005_7.gr;380;2;1;1;-1.0;-1;0.109;380;351;0.009;0;1;0.0;0.118;0;11.491;-1;-1;0;
gnp_n_380_p_0.005_8.gr;380;2;1;1;-1.0;-1;0.121;380;370;0.014;0;1;0.0;0.135;0;11.197;-1;-1;0;
gnp_n_380_p_0.005_9.gr;380;2;1;1;-1.0;-1;0.133;380;379;0.017;0;1;0.0;0.15000000000000002;0;12.598;-1;-1;0;
gnp_n_400_p_0.005_0.gr;400;2;1;1;-1.0;-1;0.119;400;409;0.027;0;1;0.001;0.147;0;16.468;-1;-1;0;
gnp_n_400_p_0.005_1.gr;400;2;1;1;-1.0;-1;0.14;400;460;0.021;0;1;0.0;0.161;0;21.849;-1;-1;0;
gnp_n_400_p_0.005_2.gr;400;2;1;1;-1.0;-1;0.138;400;378;0.018;0;1;0.0;0.156;0;12.633;-1;-1;0;
gnp_n_400_p_0.005_3.gr;400;2;1;1;-1.0;-1;0.13;400;360;0.018;0;1;0.001;0.149;0;12.157;-1;-1;0;
gnp_n_400_p_0.005_4.gr;400;2;1;1;-1.0;-1;0.139;400;391;0.023;0;1;0.0;0.162;0;13.563;-1;-1;0;
gnp_n_400_p_0.005_5.gr;400;2;1;1;-1.0;-1;0.125;400;417;0.018;0;1;0.0;0.143;0;17.008;-1;-1;0;
gnp_n_400_p_0.005_6.gr;400;2;1;1;-1.0;-1;0.139;400;358;0.01;0;1;0.0;0.14900000000000002;0;10.617;-1;-1;0;
gnp_n_400_p_0.005_7.gr;400;2;1;1;-1.0;-1;0.141;400;399;0.01;0;1;0.0;0.151;0;15.117;-1;-1;0;
gnp_n_400_p_0.005_8.gr;400;2;1;1;-1.0;-1;0.155;400;381;0.013;0;1;0.0;0.168;0;11.874;-1;-1;0;
gnp_n_400_p_0.005_9.gr;400;2;1;1;-1.0;-1;0.147;400;415;0.014;0;1;0.0;0.161;0;18.799;-1;-1;0;
gnp_n_420_p_0.004_0.gr;420;2;1;1;-1.0;-1;0.17;420;414;0.015;0;1;0.0;0.185;0;14.717;-1;-1;0;
gnp_n_420_p_0.004_1.gr;420;2;1;1;-1.0;-1;0.157;420;389;0.011;0;1;0.0;0.168;0;16.075;-1;-1;0;
gnp_n_420_p_0.004_2.gr;420;2;1;1;-1.0;-1;0.172;420;417;0.013;0;1;0.015;0.2;0;18.169;-1;-1;0;
gnp_n_420_p_0.004_3.gr;420;2;1;1;-1.0;-1;0.17;420;405;0.012;0;1;0.0;0.18200000000000002;0;16.935;-1;-1;0;
gnp_n_420_p_0.004_4.gr;420;2;1;1;-1.0;-1;0.184;420;392;0.011;0;1;0.0;0.195;0;15.374;-1;-1;0;
gnp_n_420_p_0.004_5.gr;420;2;1;1;-1.0;-1;0.156;420;429;0.015;0;1;0.0;0.17099999999999999;0;18.993;-1;-1;0;
gnp_n_420_p_0.004_6.gr;420;2;1;1;-1.0;-1;0.162;420;398;0.015;0;1;0.0;0.177;0;15.886;-1;-1;0;
gnp_n_420_p_0.004_7.gr;420;2;1;1;-1.0;-1;0.176;420;391;0.013;0;1;0.0;0.189;0;15.448;-1;-1;0;
gnp_n_420_p_0.004_8.gr;420;2;1;1;-1.0;-1;0.17;420;403;0.016;0;1;0.0;0.186;0;16.091;-1;-1;0;
gnp_n_420_p_0.004_9.gr;420;2;1;1;-1.0;-1;0.172;420;434;0.018;0;1;0.0;0.18999999999999997;0;18.873;-1;-1;0;
gnp_n_440_p_0.004_0.gr;440;2;1;1;-1.0;-1;0.184;440;444;0.02;0;1;0.0;0.204;0;20.93;-1;-1;0;
gnp_n_440_p_0.004_1.gr;440;2;1;1;-1.0;-1;0.192;440;497;0.022;0;1;0.0;0.214;0;28.926;-1;-1;0;
gnp_n_440_p_0.004_2.gr;440;2;1;1;-1.0;-1;0.17;440;460;0.016;0;1;0.0;0.186;0;25.03;-1;-1;0;
gnp_n_440_p_0.004_3.gr;440;2;1;1;-1.0;-1;0.172;440;456;0.015;0;1;0.0;0.187;0;23.97;-1;-1;0;
