nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
200;0.0;7.971;7.878;0.062;0.031;8;0.0;0.0;1.0;109.0;56.0;-1;2.0;200.0;1526.0
200;0.015;7.9239999999999995;7.845;0.063;0.016;8;0.0;0.0;1.0;111.0;77.0;-1;2.0;200.0;1584.0
200;0.0;7.8759999999999994;7.782;0.063;0.031;8;0.0;0.0;1.0;80.0;65.0;-1;2.0;200.0;1454.0
200;0.016;7.781000000000001;7.703;0.062;0.016;8;0.0;0.0;1.0;73.0;52.0;-1;2.0;200.0;1478.0
200;0.0;7.767;7.673;0.062;0.032;8;0.0;0.0;1.0;71.0;55.0;-1;2.0;200.0;1490.0
200;0.0;7.875;7.782;0.062;0.031;8;0.0;0.0;1.0;126.0;87.0;-1;2.0;200.0;1573.0
200;0.015;7.9399999999999995;7.846;0.063;0.031;8;0.0;0.0;1.0;110.0;70.0;-1;2.0;200.0;1585.0
200;0.0;7.843999999999999;7.75;0.063;0.031;8;0.0;0.0;1.0;79.0;52.0;-1;2.0;200.0;1486.0
200;0.016;7.862;7.784;0.062;0.016;8;0.0;0.0;1.0;182.0;75.0;-1;2.0;200.0;1534.0
200;0.0;7.938000000000001;7.844;0.078;0.016;8;0.0;0.0;1.0;123.0;78.0;-1;2.0;200.0;1540.0
200;0.0;10.487;9.456;1.0;0.031;8;0.0;0.0;1.0;188.0;76.0;-1;4.0;200.0;5989.0
200;0.016;10.831000000000001;9.878;0.922;0.031;8;0.0;0.0;1.0;183.0;77.0;-1;4.0;200.0;5890.0
200;0.0;10.329;9.266;1.031;0.032;8;0.0;0.0;1.0;146.0;81.0;-1;4.0;200.0;6019.0
200;0.015;10.829;9.798;0.984;0.047;8;0.0;0.0;1.0;149.0;76.0;-1;4.0;200.0;5861.0
200;0.0;10.377;9.315;1.031;0.031;8;0.0;0.0;1.0;175.0;85.0;-1;4.0;200.0;6015.0
200;0.0;10.367;9.429;0.922;0.016;8;0.0;0.0;1.0;112.0;69.0;-1;4.0;200.0;5884.0
200;0.0;10.582;9.441;1.11;0.031;8;0.0;0.0;1.0;116.0;53.0;-1;4.0;200.0;5750.0
200;0.0;11.668;10.434;1.187;0.047;8;0.0;0.0;1.0;190.0;83.0;-1;4.0;200.0;5843.0
200;0.0;10.696000000000002;9.47;1.179;0.047;8;0.0;0.0;1.0;123.0;62.0;-1;4.0;200.0;5840.0
200;0.0;10.684000000000001;9.408;1.229;0.047;8;0.0;0.0;1.0;173.0;70.0;-1;4.0;200.0;5974.0
200;0.015;23.006999999999998;15.741;7.235;0.031;8;0.0;0.0;1.0;180.0;66.0;-1;6.0;200.0;13083.0
200;0.0;20.034000000000002;15.393;4.609;0.032;8;0.0;0.0;1.0;284.0;93.0;-1;6.0;200.0;12865.0
200;0.0;20.362000000000002;15.55;4.766;0.046;8;0.0;0.0;1.0;191.0;86.0;-1;6.0;200.0;13070.0
200;0.016;20.472;15.144;5.281;0.047;8;0.0;0.0;1.0;176.0;79.0;-1;6.0;200.0;12841.0
200;0.0;20.668000000000003;15.105;5.516;0.047;8;0.0;0.0;1.0;194.0;50.0;-1;6.0;200.0;12837.0
200;0.016;20.0;15.094;4.875;0.031;8;0.0;0.0;1.0;224.0;79.0;-1;6.0;200.0;12925.0
200;0.0;19.631999999999998;15.241;4.36;0.031;8;0.0;0.0;1.0;160.0;66.0;-1;6.0;200.0;12750.0
200;0.0;20.439;15.642;4.765;0.032;8;0.0;0.0;1.0;145.0;65.0;-1;6.0;200.0;12995.0
200;0.0;20.407;15.048;5.328;0.031;8;0.0;0.0;1.0;173.0;86.0;-1;6.0;200.0;12840.0
200;0.0;20.985;15.422;5.531;0.032;8;0.0;0.0;1.0;179.0;65.0;-1;6.0;200.0;12805.0
200;0.0;42.474999999999994;29.269;13.159;0.047;8;0.0;0.0;1.0;221.0;68.0;-1;8.0;200.0;21822.0
200;0.0;44.395;29.41;14.954;0.031;8;0.0;0.0;1.0;223.0;68.0;-1;8.0;200.0;21738.0
200;0.0;44.03699999999999;29.956;14.049;0.032;8;0.0;0.0;1.0;226.0;87.0;-1;8.0;200.0;22123.0
200;0.016;46.056;30.602;15.407;0.047;8;0.0;0.0;1.0;151.0;65.0;-1;8.0;200.0;22496.0
200;0.0;44.864;29.895;14.938;0.031;8;0.0;0.0;1.0;156.0;67.0;-1;8.0;200.0;22152.0
200;0.016;43.644;30.956;12.657;0.031;8;0.0;0.0;1.0;197.0;79.0;-1;8.0;200.0;21856.0
200;0.0;45.573;30.04;15.502;0.031;8;0.0;0.0;1.0;168.0;71.0;-1;8.0;200.0;22164.0
200;0.0;44.192;30.393;13.768;0.031;8;0.0;0.0;1.0;167.0;65.0;-1;8.0;200.0;22185.0
200;0.015;48.214999999999996;32.446;15.738;0.031;8;0.0;0.0;1.0;201.0;77.0;-1;8.0;200.0;22305.0
200;0.0;45.663;30.52;15.096;0.047;8;0.0;0.0;1.0;192.0;68.0;-1;8.0;200.0;22470.0
