nodes;pipe 1;pipe 2;reduction_time;kernel_time;hs_st_time;k;st_result;ke_result;equal;ke_nodes;ke_edges;c_par;density;reduced_nodes;reduced_edges
1800;42.547;3.9699999999999998;3.501;0.469;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;1800.0;5077.0
1800;47.826;3.907;3.438;0.469;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;1800.0;5097.0
1800;44.561;3.9219999999999997;3.453;0.469;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;1800.0;4984.0
1800;48.72;3.9059999999999997;3.453;0.453;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;1800.0;5008.0
1800;41.807;4.093999999999999;3.61;0.484;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;1800.0;5103.0
1800;33.938;3.9379999999999997;3.469;0.469;0.0;14;1.0;1.0;1.0;15.0;14.0;-1;3.0;1800.0;5005.0
1800;72.47;3.876;3.423;0.453;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;1800.0;5009.0
2000;86.169;4.875;4.312;0.563;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5545.0
2000;42.173;4.953;4.375;0.578;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5654.0
2000;56.651;4.815;4.237;0.578;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5566.0
2000;53.669;5.016;4.438;0.578;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5577.0
2000;56.523;4.7829999999999995;4.204;0.579;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5634.0
2000;42.267;4.844;4.266;0.578;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5644.0
2000;60.937;4.8100000000000005;4.248;0.562;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5547.0
2000;53.091;4.909000000000001;4.315;0.594;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5667.0
2000;31.414;4.922000000000001;4.328;0.594;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5600.0
2000;78.844;4.907;4.345;0.562;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2000.0;5495.0
2200;58.264;5.893000000000001;5.19;0.703;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6108.0
2200;59.901;6.064;5.204;0.86;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6190.0
2200;78.35;6.005;5.146;0.859;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6030.0
2200;51.372;6.2780000000000005;5.293;0.985;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6253.0
2200;74.779;6.328;5.328;1.0;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6096.0
2200;55.479;6.282;5.173;1.109;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6181.0
2200;65.281;6.172;5.281;0.891;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6193.0
2200;55.351;6.188;5.329;0.859;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6093.0
2200;60.087;5.985;5.078;0.907;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6137.0
2200;20.746;5.813;4.907;0.906;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2200.0;6240.0
2400;82.975;7.173;6.048;1.125;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6859.0
2400;70.893;7.079;6.079;1.0;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6740.0
2400;85.014;6.952999999999999;6.156;0.797;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6622.0
2400;60.277;6.8309999999999995;6.05;0.781;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6608.0
2400;63.394;6.984;6.14;0.844;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6782.0
2400;75.867;6.877000000000001;6.065;0.812;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6694.0
2400;61.86;7.75;6.891;0.859;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6813.0
2400;62.314;6.688;5.875;0.813;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6667.0
2400;68.812;6.824000000000001;5.996;0.828;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6626.0
2400;98.402;7.079000000000001;6.219;0.86;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2400.0;6704.0
2600;78.599;8.257;7.257;1.0;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7254.0
2600;110.638;8.512;7.528;0.984;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7245.0
2600;117.342;8.354;7.385;0.969;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7221.0
2600;46.024;8.219999999999999;7.22;1.0;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7415.0
2600;94.446;8.297;7.329;0.968;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7283.0
2600;44.46;7.923;6.985;0.938;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7220.0
2600;79.511;7.785;6.816;0.969;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7286.0
2600;105.556;7.907;6.954;0.953;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7228.0
2600;101.458;8.282;7.094;1.188;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7199.0
2600;64.527;8.751;7.377;1.374;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2600.0;7521.0
2800;116.795;9.659;8.204;1.455;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7815.0
2800;89.49;9.784;8.3;1.484;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7898.0
2800;63.813;9.643;8.237;1.406;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7689.0
2800;121.275;9.548;8.157;1.391;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7672.0
2800;90.026;9.814;8.361;1.453;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7777.0
2800;60.845;9.752;8.471;1.281;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7986.0
2800;85.222;9.189;8.094;1.095;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7812.0
2800;80.639;9.626;8.5;1.126;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7900.0
2800;67.118;9.422;8.281;1.141;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;7936.0
2800;83.242;9.451;8.298;1.153;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;2800.0;8002.0
3000;98.012;10.797;9.516;1.281;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8435.0
3000;69.509;10.864;9.628;1.236;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8243.0
3000;107.534;11.17;9.855;1.315;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8522.0
3000;102.888;10.891;9.579;1.312;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8510.0
3000;78.29;10.708;9.414;1.294;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8460.0
3000;147.038;10.959;9.661;1.298;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8464.0
3000;85.912;10.943;9.596;1.347;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8411.0
3000;103.181;11.620999999999999;9.812;1.809;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8522.0
3000;91.051;11.349;9.641;1.708;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8561.0
3000;81.037;11.267;9.549;1.718;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3000.0;8449.0
3200;105.566;12.845;10.907;1.938;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;9069.0
3200;92.67;12.546999999999999;10.719;1.828;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8875.0
3200;88.743;12.566;10.878;1.688;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8966.0
3200;103.573;12.235;10.782;1.453;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8968.0
3200;46.005;12.378;10.909;1.469;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8991.0
3200;98.212;12.392;10.923;1.469;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;9044.0
3200;120.357;11.94;10.487;1.453;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8950.0
3200;48.621;12.711;11.273;1.438;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8919.0
3200;101.377;12.25;10.813;1.437;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8921.0
3200;86.788;12.205;10.767;1.438;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3200.0;8896.0
3400;86.594;14.101;12.46;1.641;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9578.0
3400;97.185;13.801;12.143;1.658;0.0;14;1.0;1.0;1.0;14.0;14.0;-1;3.0;3400.0;9522.0
